Feature	IL_13_Bacillus.S.	IL_13_Bacteroides.V.	IL_13_Candida.A.	IL_13_CD3_CD28	IL_13_Clostridium.P.	IL_13_PBS	IL_13_Pseudomonas.A.	IL_13_Staph.A.
Clec4a2	0.0497648270082239	0.0651961042827527	0.0569930817898762	0.0563517214053686	0.0501288429537468	0.0403716756464102	0.0746422433885105	0.0516236268515857
Cnot6	0.0186345988915835	0.0161690112028853	0.0176377458621929	0.0219261192522865	0.0157401331798038	0.00221506550096202	0.0271910596032038	0.0262477747074165
Col5a2	0.0345999435235647	0.018735015952541	0.0169411006706112	0.0124730785365979	0.0251311320334023	0.00389024491655983	0.0061397035304644	0.0189404407196761
Coq10b	0.0186326313495619	0.0313589286779489	0.0387277794729649	0.018661888470879	0.0400454229257463	0.00459164050524192	0.0144274263320638	0.00780314876397225
Coro2a	0.044216879914488	0.0594795279634343	0.0449131726272766	0.0698346886347133	0.00843522818172905	0.0334140546428693	0.00864452574241299	0.0322394778821003
Cyp4f18	0.0187973201808006	0.0402603996971668	0.0220546815256159	0.0311245961711997	0.0240936389269686	0.0346315851783834	0.0605232955521397	0.0353458503452884
D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Bacteroidaceae; D_5__Bacteroides	0.00113511143492251	0.0017540011066285	0.000974530539802364	0.00129991193607859	0.0014433887387047	0.00411193122070706	0.00412223469570193	0.00122237259413009
D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Marinifilaceae; D_5__Odoribacter	0.00350329883701456	0.000941932144577205	0.000962214109706371	0.00127750053540937	0.0020977303161318	0.00730481875905191	0.00178064338170902	0.00440062544304976
D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Marinifilaceae; D_5__Odoribacter; D_6__uncultured bacterium	0.00500526732540006	0.00498611258119441	0.00287080742511405	0.00309484232885461	0.00118816908699457	0.00634208590958323	0.00290038071038002	0.00666221784061075
D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Muribaculaceae; D_5__uncultured Bacteroidales bacterium; D_6__uncultured Bacteroidales bacterium	0.0227780920994655	0.03352218795375	0.0191720707844562	0.0188593941356686	0.00935917289440638	0.00491527829088706	0.0165867672680486	0.0170733811627845
D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Bacteroidales; D_4__Tannerellaceae; D_5__Parabacteroides	0.00132722915142744	0.00261830617561393	0.00147349069670993	0.00108532965318824	0.00242459324404738	0.00619007660834448	0.00214974676468926	0.00118957844241519
D_0__Bacteria; D_1__Deferribacteres; D_2__Deferribacteres; D_3__Deferribacterales; D_4__Deferribacteraceae; D_5__Mucispirillum; D_6__uncultured bacterium	0.00390348886383374	0.00216779510025402	0.00403774570902463	0.00405629404855303	0.00260096872862754	0.00630179537050406	0.00598353162687612	0.00129992821922688
Dcdc2b	0.0419749820053319	0.0551566247717465	0.0749552652178433	0.0419216175570612	0.0604040586114635	0.0451331647159818	0.0406302459611731	0.0314543447075335
Ddx19a	0.00323397051473871	0.0028528150469302	0.00367838394238047	0.00375666672963001	0.00376304524843418	0.00962136606415792	0.00456158652152358	0.00512491601490923
Echdc1	0.0344584144945949	0.0223883803520824	0.0139280309277721	0.016279031627067	0.00230780808904489	0.0162877327808212	0.00821543802745862	0.00495986199607789
Ehf	0.0503268141182932	0.0385403683098429	0.030855066828967	0.0297516993650355	0.0404348545170347	0.0197978667934042	0.0487076873211552	0.0546158718989612
Ercc3	0.00136842028278344	0.0019482042584801	0.00669285772466932	0.00268530674667343	0.00140648614134146	0.00506787165787897	0.00743253655511032	0.0024932991123168
Erdr1	0.0154644839377444	0.0299801823084739	0.0186107342544394	0.01294412091345	0.0118478756332872	0.00209802557962264	0.00578452184868621	0.0143429804861028
Etl4	0.0272396181069659	0.0284885126138871	0.0150726366199134	0.0145916704223672	0.0176356295516465	0.0406589685943165	0.00758381564463996	0.0179002479284728
Etohd2	0.0329947307988435	0.0723152030833559	0.0522766809323251	0.0332976523628188	0.0211193996018085	0.0215032531412083	0.0421113587468454	0.0536303773078834
Flrt3	0.0472319940484973	0.0382329748502331	0.0492787000929911	0.0410032981508043	0.0543386540638489	0.0286111764776226	0.0400571958996261	0.055279889682187
Foxd2	0.0102980803965523	0.00798980893650388	0.0191400270217114	0.0110872754894332	0.0172004938362235	0.0447418364297097	0.0308865444878209	0.00705722603319952
Foxo1	0.0396193244765593	0.0339504405821116	0.0806032966832693	0.0324794702223064	0.0466688439537807	0.00228875392878491	0.0487252579408728	0.0255187149495114
Fxn	0.0120659353968525	0.0229273436093986	0.0141337920798277	0.0133267222817608	0.0142094263227966	0.0193008207140586	0.00881664430476377	0.00733176869742738
Gas5	0.011632509960663	0.0137612689321923	0.0229478559760188	0.0325789617037835	0.0132175936730819	0.00614629764507362	0.0106985033138467	0.0081956108562348
Gltpd1	0.00953508322890632	0.00439583586762814	0.00406114760215617	0.00838084105230679	0.00589430584982548	0.0144064678281202	0.00319826114854143	0.00318903952344223
Gm10409	0.00569880676229538	0.00424381689256445	0.0179779511722893	0.0202446767916128	0.0134729713058269	0.0231039738659577	0.0160983091064276	0.00459204061716647
Gm5506	0.0475711865796608	0.062621433708988	0.0687597278767703	0.0442679760087501	0.0597687056623174	0.00438063610035444	0.0522282851705852	0.0375956038405343
Gpcpd1	0.0222131478456686	0.0348794992317741	0.024219202888476	0.0165921268984854	0.0274626874340789	0.00321366049418377	0.0220542924901539	0.0154278352638415
Haus3	0.0175945926999015	0.0232566590982611	0.020279051288196	0.0110354454789099	0.0146325056204893	0.00563129541157704	0.0123473950547216	0.00758987294808805
Hist1h1c	0.00497590439531279	0.00861392456199044	0.0213840884348967	0.0132618565211626	0.0238589506886936	0.00275329833308909	0.00678609645181692	0.00267639385059246
Hmha1	0.0420616130140617	0.101922356686028	0.0546446874975532	0.0670989889522665	0.0724421366317269	0.0330067325860917	0.0697720780123989	0.0831537913280778
Hs1bp3	0.0209351312016032	0.0060144465806753	0.00923011494781619	0.0195490526964327	0.00997537927608191	0.0201620851090226	0.00253417193272121	0.0212574016776586
Hspbp1	0.0111082451566462	0.0261601574779457	0.0116369696109488	0.04266170369803	0.00838461548813378	0.0102092424226934	0.0281404584173822	0.0305432039827112
Ints1	0.035284532682707	0.0261135576691234	0.0257540612000848	0.0137769067341809	0.0303126886390223	0.0234866142985853	0.0324338874708148	0.0389789528985744
Jak1	0.0613675389166232	0.118035912656539	0.086161824339366	0.0696859470005821	0.039235561730446	0.0527669777781557	0.0281644618767907	0.0348927546838863
Kif21b	0.0300857173429467	0.0396893626062099	0.0256334748596203	0.0359263133246048	0.0326640783437991	0.0368309695845858	0.0433483237215009	0.0381654441102624
Lat	0.0216846423530235	0.071445732482685	0.071569858324389	0.0416145963619275	0.0760836776000966	0.00635457729000758	0.0367443607772243	0.0397751458140584
Ldha	0.044392516187205	0.0886140000113434	0.0460452003845928	0.0605565763583649	0.0421727847340449	0.033533461805452	0.0692077699678638	0.0556266855948205
Ldhal6b	0.176776610273683	0.129269556478874	0.159365355432592	0.136201969537728	0.0857080628832979	0.0693037081950773	0.124105278079858	0.064549649253418
Lgals1	0.0209352823010801	0.0259333764221074	0.0300608362143193	0.0100882887064564	0.0279707145414086	0.0214574064320191	0.0138802187671432	0.0170746753998004
Lrrc27	0.00809979808546828	0.0113185487900544	0.0259852453972541	0.0233853644989949	0.0175017448586144	0.00825874070627454	0.0485332470687645	0.0299056217869985
Man1b1	0.0245987451012399	0.0110422214769897	0.0191391174246524	0.0153477220622284	0.0294401553057826	0.00496995230889854	0.0120101749871173	0.00977516223967431
Mapk12	0.0272547943680428	0.0181007276584146	0.0103313015339538	0.0249032716123083	0.0120550805141436	0.0197213635584143	0.0208563082552692	0.0154795777325301
March9	0.00965354808403609	0.0149592027779214	0.00708465489676992	0.00337341771522919	0.00395364133043731	0.0255370170315225	0.0138551946971959	0.0101993785437236
Mfap1a	0.0158192699090819	0.0203844846563994	0.0147918032118506	0.0144863201004994	0.015723931393703	0.00553225300724348	0.00438229122107584	0.0120305502816267
Mia3	0.0228918849647579	0.0169277264888872	0.0340705645673378	0.0221712213524502	0.0324660566519084	0.0203884716175828	0.0620672132655179	0.0168715734122501
MLN_Total_B_cells	0.00124243730256334	0.00229856085272654	0.00152961919200281	0.00218341393094785	0.000510125454996744	0.00268959945208852	0.00223352808373316	0.00131264036336652
Ms4a1	0.0311380397922143	0.0164133764905653	0.0481176255292989	0.0357358889407024	0.0482878818028012	0.0313519071262517	0.0334973834924628	0.0283688956659765
Msrb1	0.0251908658416371	0.0182092401559154	0.0169092331579932	0.0219150010758059	0.0191928106210606	0.00260699973568885	0.0250833984389115	0.0240889070705479
Mthfr	0.00580074006623936	0.00905827324871371	0.00979407795482085	0.0158784258676495	0.0108425335978195	0.023583279563235	0.0061733449041781	0.0101165777633828
Ncl	0.045680840482482	0.0329483968514896	0.0566253789174869	0.0304926652457689	0.0632540104974904	0.0128747787930407	0.0264319148265184	0.0145011870296791
Nfe2l3	0.0204560801911491	0.0279489422703162	0.0137291634133189	0.0109952727077842	0.0587281734500531	0.0698016806050858	0.0474360465192994	0.0226317534279557
Nfkb2	0.00646166940074733	0.0160478597550633	0.0204484326809846	0.00696181505815861	0.0109260747343603	0.0346906147864586	0.0420270381874179	0.0288140881587963
Nol11	0.00557545715775494	0.0060787769877317	0.00976929072336283	0.00383278884584878	0.00185820225826674	0.0158324629833008	0.0114195697618394	0.00576439497431331
Nup88	0.021953567154291	0.0274631804339615	0.0241982606781843	0.0135967413847619	0.0190936084444964	0.00255882013367649	0.0143711748536945	0.0108764003058666
Parva	0.0163807714758532	0.018271761509507	0.00433185718245008	0.0101255701149178	0.0116873098050378	0.0222035533125607	0.00566975508048491	0.0170079387306432
Pex26	0.00238770896873839	0.00595180508046755	0.00335217009889153	0.0108824042330514	0.0193941090737714	0.0166048468310312	0.00638684155586117	0.00575167616087576
Phlpp1	0.0316195043178827	0.00622618488568917	0.00478270705076015	0.0158851053706218	0.00637449443780072	0.00269237584964751	0.0135144531443427	0.0193024390839769
Pias2	0.0151848728010104	0.0099065971489286	0.00900682251029348	0.00743412325188493	0.0269728760726257	0.00734060998577265	0.00967324566687156	0.0149299376354682
Pik3c2a	0.0256823538209195	0.0147754627768829	0.0296560529096371	0.0121993896403649	0.0422036410974435	0.00808282542503948	0.00479277324529299	0.00814098182876075
Pnldc1	0.0669456123864425	0.157940431545931	0.172451461745755	0.0962035379479394	0.0440177653574195	0.0094545181652722	0.0668310908025077	0.0356072548324617
Prkcb	0.00895272924859319	0.0253868755482406	0.0378396969235372	0.0211498547967835	0.00354479072472102	0.00276781969624638	0.0122962363499421	0.0192640469100254
Ptcra	0.0179871228931373	0.0184277278835827	0.0319870583384379	0.0170795050096147	0.0236111576929519	0.0344920773954704	0.00855027236712228	0.00407753045900616
Qser1	0.0206169986411138	0.00849531995459873	0.0200158753746561	0.011528270148728	0.0248438991169095	0.0224074813833954	0.022700086374353	0.0204003038200654
Rn4.5s	0.0116778987479666	0.0139472671339013	0.0221599915363347	0.0111862514188171	0.0131112833218917	0.00811716679678707	0.00644438545432789	0.00367787852770306
Rpl9	0.049686492720951	0.035716777714387	0.0851028889194228	0.026623673655779	0.0663594223590617	0.0212366644093553	0.0643070988394154	0.0294089677993656
Ryr3	0.065060339666068	0.0557115494932324	0.0622385459463168	0.0509759762624453	0.0476657294256785	0.0269855972562226	0.0366584537153162	0.0368109855187957
S100pbp	0.00936361321633799	0.0118634334807014	0.0145004992031381	0.00415910516447908	0.00568845344896686	0.0192814493081262	0.00862389383790398	0.00420227639554826
Siglec5	0.0189568524680069	0.0243628088155463	0.0210683481793616	0.0408041064399668	0.0265426790227027	0.0125618363457812	0.0191616388169968	0.0819130876821753
Slc19a1	0.0303742365503032	0.0328459671914258	0.0175383547831975	0.0167761882948324	0.0145510111033179	0.0207240791464178	0.0107532305350392	0.00460736427370402
Smpd2	0.0105246182400615	0.0103153459902529	0.0111463279857682	0.00304681443574501	0.016104113887488	0.0078685485208736	0.0289299408308783	0.0276373145074116
Sod3	0.0218478274965213	0.0207312815719742	0.0239268747876352	0.0241660351119551	0.0381608189611858	0.00192134705647913	0.0342106679844883	0.0350673775619973
Sowahc	0.0357031439976279	0.0336269529811377	0.0385692835969715	0.025222062451226	0.0346367624719367	0.00361640948217619	0.0198943575444239	0.0111992067354285
Sp1	0.0609213808110245	0.0523115191704669	0.0672138648168323	0.0413391336447497	0.0645454013744198	0.0160972826557477	0.0573844134460922	0.022999972063974
Srebf1	0.0225545010646028	0.019651691253798	0.037602848478171	0.0244471176051658	0.0150967760150976	0.0131371833232365	0.0211853720261714	0.0183286535530869
Srpk3	0.00670022877334367	0.0183185093633409	0.0119522920763473	0.0241885022681937	0.0125624402820285	0.0113871926111634	0.0130015002724277	0.0201446789743713
Srsf5	0.0150555297273997	0.0233116256370519	0.0236377497637943	0.0192726445369661	0.0236098506788451	0.0100434169912421	0.0164558881153928	0.00794220408600615
Suox	0.0151144791108593	0.0027999228768654	0.00376636245680061	0.0048722953627949	0.00369264996911403	0.0131462889344049	0.00597337865170375	0.00476060887377601
Tagln2	0.0655849655748519	0.106453131794756	0.0682977319604853	0.100397729280465	0.0534969767426201	0.0409998312343636	0.125169334013251	0.0659325308889976
Tcof1	0.0137552231375749	0.0101262008994476	0.030615038182529	0.0062072831908271	0.0210441292501521	0.00728466111812174	0.00497549922131257	0.00754513123807904
Thoc6	0.0119249628621941	0.00785544353761814	0.0175669722225527	0.0108129496291351	0.028312180455798	0.00958617686493869	0.0129196003402498	0.0156651169756043
Timp3	0.00396877591143076	0.00344965957300963	0.00248256308526571	0.00415170346307798	0.00447636845155725	0.00358091806124538	0.0042717884909232	0.0113003115208559
Triobp	0.0271861017517834	0.0417524231998691	0.0502055914406273	0.0371387369300736	0.015213918805844	0.00497559875570594	0.00983043583695095	0.00941438223529784
Tsc1	0.00462049348646264	0.00231287639346684	0.00296066408847356	0.00366130997770281	0.00317928980305423	0.0093491857908374	0.0106295198329577	0.00501791015636088
Unc93b1	0.0094434665244326	0.00260956453538458	0.00280108998927849	0.00704988177931054	0.0102313710242292	0.0108661373815319	0.0174836297793231	0.00911699567383146
Uqcrq	0.0230432491981497	0.0326602130726668	0.0341610679877591	0.0181521672020663	0.0307234886561304	0.0159871990030804	0.0291507606555507	0.00553694293097623
Usp36	0.0109875622623339	0.009586739538333	0.00473917422837714	0.0107905928140288	0.0130381768000328	0.00598639046932223	0.018801952402684	0.0292866972607214
Vars	0.00602018667553688	0.00801030736514678	0.00680153789201002	0.0295922522463626	0.00534558691145152	0.034329400282865	0.0161808424876677	0.0095573863142064
Wbp4	0.0264461152189817	0.0253141106032705	0.0265919845965653	0.025243489425851	0.0303798980745645	0.00737753078805695	0.0266746950244433	0.0167995857862448
Wdr1	0.0316835151438083	0.115701944879454	0.042910953390713	0.0867144322503395	0.0416190044022627	0.0224697817830499	0.0356074198512822	0.048713652274071
Wdr53	0.0280612608456217	0.0144664340190939	0.0250013446848066	0.0137290396364182	0.0354377374447747	0.00224412430613588	0.0116385060077473	0.00937713904168058
Zbtb14	0.00461885670460975	0.00617246515068603	0.00271039785226771	0.00294943518404776	0.00644862565052545	0.0141447692423421	0.00551427755692393	0.0100223358193179
Zfand5	0.00399914949596056	0.0256896934000708	0.0159530741768644	0.00807733554396956	0.00482749982206203	0.00304673229992441	0.0166478434931382	0.0064254978417777
Zfp692	0.00176420071978431	0.00498686956892408	0.00501161221892573	0.00631686221914466	0.00190929830505336	0.00148858775514704	0.00292502406720402	0.00229912672642108
Zfp930	0.00445785738487864	0.00693688501080647	0.00492393748767014	0.00436000816463666	0.00555548547335824	0.0159920026354056	0.00956379350767657	0.0100913571017777
Zfp958	0.00715938432901912	0.0185457752711926	0.0129262504030064	0.0259761130450016	0.0134436341495965	0.0111703068801024	0.014885802910137	0.0201882134760786
Zscan18	0.0105140891035469	0.0332236330537648	0.0309103096111137	0.0142345010251294	0.00623420210524224	0.0194128976378257	0.0292852519477097	0.00978976055889763
