Features	Overall
Ddx5	15.5892769843103
Coro1a	10.7886224424836
Cd53	19.8577678618434
Rpl31	4.14246974469084
Sepw1	29.5913562163736
Ptprcap	14.3821383129689
Myh6	20.3239084599196
Tpm1	23.9859317048339
Purb	5.59531624065616
Rpl10a	7.8653438160381
Srgn	8.19222099474823
Npm1	7.75414867272165
Rac2	26.4676296153013
Cnn2	7.66606802572645
Rpl18	4.46524183902528
Btg2	27.1621369393869
Cox6a2	13.3233569548337
Erdr1	18.2517890792674
Atp5e	51.082090746526
Baz1a	5.61525807038163
Myl2	4.02628709056679
Sell	11.898819337652
Cotl1	5.03325607057932
Rps27a	29.6094070156715
Hmha1	2.58899288092604
Satb1	4.48033510720906
Gimap6	36.1258760274083
Serbp1	30.7680084369442
Dusp1	48.1126353957355
C3	14.9112916596182
Dgka	18.4509627555274
Tnni3	12.3658536476201
Rpl5	14.4203084591918
Rpl36a	23.2156380924823
Eef1g	21.5646453067725
Mt1	30.9790749289491
OTU_201	18.7219309613897
OTU_202	0
OTU_203	0.802880541651719
OTU_204	0.18366548338438
OTU_205	0.859915771386541
OTU_206	6.90485919751829
OTU_207	0
OTU_208	3.13956225168804
OTU_209	0
OTU_210	0
OTU_211	0.00463997010655282
OTU_212	0
OTU_213	20.8250161258263
OTU_214	1.28231901126549
OTU_215	0
OTU_216	6.84524777876568
OTU_217	0
OTU_218	2.4093928582105
OTU_219	1.03036336178637
OTU_220	1.70676660399437
OTU_221	0
OTU_222	10.4506652439984
OTU_223	6.92438328670224
OTU_224	5.823805661753
OTU_225	16.3137389664923
OTU_226	0
OTU_227	0
OTU_228	2.8673128677244
OTU_229	4.59021207787425
OTU_230	1.07050738886896
OTU_231	2.88297248124166
OTU_232	11.1354276340679
OTU_233	2.68518936707964
OTU_234	19.2816680230819
OTU_235	11.6136506856429
OTU_236	0
OTU_237	0
OTU_238	0
OTU_239	25.6420790514739
OTU_240	7.76819888918398
OTU_241	0
OTU_242	1.8519743647759
OTU_243	0.80004684562236
OTU_244	1.36034726440523
OTU_245	1.46371298747275
OTU_246	5.9867706001504
OTU_247	0
OTU_248	0
OTU_249	0
OTU_250	3.86793891862767
OTU_251	28.3007633614608
OTU_252	0
OTU_253	1.96705732704671
OTU_254	0
OTU_255	0.958190964009298
OTU_256	0
OTU_257	0
OTU_258	2.0828230940353
OTU_259	0.209655654738051
OTU_260	6.25740099279883
OTU_261	0
OTU_262	2.0650036310833
OTU_263	0.633227031485937
OTU_264	10.6496725514042
OTU_265	1.07722344470969
OTU_266	1.45291641722604
OTU_267	9.55648944644235
OTU_268	0
OTU_269	0
OTU_270	2.98175301033991
OTU_271	0
OTU_272	1.232300932506
OTU_273	9.1100959528717
OTU_274	0
OTU_275	0
OTU_276	1.28898023809655
OTU_277	3.4429406756712
OTU_278	0.0744700792256669
OTU_279	3.90446401614374
OTU_280	1.36668109978937
OTU_281	0
OTU_282	3.75535872795982
OTU_283	6.98527083839136
OTU_284	2.13334520409093
OTU_285	11.971700247646
OTU_286	0
OTU_287	0
OTU_288	0
OTU_289	14.1772972950397
OTU_290	5.93194906857012
OTU_291	2.06896267051188
OTU_292	2.03701641735228
OTU_293	1.62603584445626
OTU_294	1.70745928524599
OTU_295	0
OTU_296	0
OTU_297	3.31551733382155
OTU_298	2.00955547917427
OTU_299	0.852242826805122
OTU_300	2.57590840446593
OTU_301	4.29795728354777
OTU_302	0.858027891987394
OTU_303	2.2500929927401
OTU_304	2.14458313570081
OTU_305	3.46682597633334
OTU_306	0.223022372681033
OTU_307	7.71245267586328
OTU_308	2.1409103176102
OTU_309	0
OTU_310	1.80253980514826
OTU_311	0
OTU_312	0
OTU_313	1.32191442716394
OTU_314	0
OTU_315	0
OTU_316	0
OTU_317	0
OTU_318	9.01057040361982
OTU_319	1.66463898969123
OTU_320	2.02376164743804
OTU_321	5.85972410990174
OTU_322	0
OTU_323	0
OTU_324	0
OTU_325	1.91251718181955
OTU_326	4.98089458292557
OTU_327	7.71085269564255
OTU_328	0
OTU_329	1.75214838487222
OTU_330	0.874516865842195
OTU_331	0
OTU_332	0.650655480221539
OTU_333	1.78823393367883
OTU_334	7.36135676301068
OTU_335	0
OTU_336	2.43452123119112
OTU_337	0.778176524985512
OTU_338	1.81571550581017
OTU_339	2.23334574656129
OTU_340	4.9247649216441
OTU_341	0
OTU_342	0
OTU_343	15.9590836608299
OTU_344	0.716774512547043
OTU_345	4.75209040831959
OTU_346	0
OTU_347	0
OTU_348	0
OTU_349	0.0624462643506892
OTU_350	0
OTU_351	0
OTU_352	0
OTU_353	2.69121449489882
OTU_354	0.708890274992658
OTU_355	0
OTU_356	0.795019340927398
OTU_357	0
OTU_358	4.53527528194619
OTU_359	6.52785028029751
OTU_360	0
OTU_361	0
OTU_362	2.65725114997585
OTU_363	1.63211827280211
OTU_364	3.68863862761702
OTU_365	0
OTU_366	9.3040798633469
OTU_367	8.56108121189685
OTU_368	4.06835556834175
OTU_369	1.73779032793061
OTU_370	0
OTU_371	0
OTU_372	2.66410361548071
OTU_373	0
OTU_374	0.00191406174254877
OTU_375	0.87424770090965
OTU_376	0
OTU_377	1.5780948785115
OTU_378	5.88639487917325
OTU_379	1.5932996672563
OTU_380	0
OTU_381	7.03559202784961
OTU_382	1.16150051692282
OTU_383	1.26809170741983
OTU_384	3.17578008930639
OTU_385	0
OTU_386	0
OTU_387	2.16220190314262
OTU_388	0
OTU_389	9.16190002105971
OTU_390	0
OTU_391	0
OTU_392	1.31137155136447
OTU_393	5.41330442504034
OTU_394	0
OTU_395	1.99651176491836
OTU_396	0.172187896127638
OTU_397	0
OTU_398	0.0208154214502297
OTU_399	0
OTU_400	14.0118792006756
OTU_401	6.84786163004791
OTU_402	1.93607842173131
OTU_403	0
OTU_404	0.238202518441223
OTU_405	9.29948458687078
OTU_406	0.374677586104136
OTU_407	0
OTU_408	2.98895867663544
OTU_409	3.45397453450151
OTU_410	1.72620399964623
OTU_411	0
OTU_412	1.1022782468838
OTU_413	0
OTU_414	6.47759927531182
OTU_415	12.4301200395323
OTU_416	0
OTU_417	0
OTU_418	18.6098552564798
OTU_419	0
OTU_420	6.73270867078137
OTU_421	0.33453355902155
OTU_422	5.8641472118406
OTU_423	4.4137229850947
OTU_424	0
OTU_425	4.29244766351436
OTU_426	0
OTU_427	1.39318520784712
OTU_428	0
OTU_429	15.311042275286
OTU_430	5.084107639131
OTU_431	1.0276870933142
OTU_432	3.24635301363441
OTU_433	0
OTU_434	0
OTU_435	0
OTU_436	7.38904751712951
Blood_Total_T_cells	12.1739871324347
Blood_Total_B_cells	9.81594717963492
Blood_CD4_T_cells	10.1205412517771
Blood_CD8_T_cells	24.0859204162822
Blood_CD4_T_cells_CD44lo_CD62Lhi	0.499570114805514
Blood_CD4_T_cells_CD44hi_CD62Lhi	54.2968668816594
Blood_CD4_T_cells_CD44hi_CD62Llo	35.2590846639748
Blood_CD4_T_cells_CD44lo_CD62Llo	4.7725730241704
Blood_CD8_T_cells_CD44lo_CD62Lhi	20.8589993656277
Blood_CD8_T_cells_CD44hi_CD62Lhi	40.1991433960957
Blood_CD8_T_cells_CD44hi_CD62Llo	10.2950234115193
Blood_CD8_T_cells_CD44lo_CD62Llo	4.18740748133649
Blood_Total_myeloid_CD11b_CD11c	16.3931394390082
Blood_CD4_T_cells_CD25+	16.8042039513989
Blood_Total_immune_cells_CD45+	12.2145240353522
MLN_Total_T_cells	32.953461391171
MLN_Total_B_cells	21.2538018155402
MLN_CD4_T_cells	76.4926496583807
MLN_CD8_T_cells	100
MLN_CD4_T_cells_CD44lo_CD62Lhi	23.922472300087
MLN_CD4_T_cells_CD44hi_CD62Lhi	7.12010987150204
MLN_CD4_T_cells_CD44hi_CD62Llo	22.0793256739146
MLN_CD4_T_cells_CD44lo_CD62Llo	13.6150742119926
MLN_CD8_T_cells_CD44lo_CD62Lhi	14.882855896589
MLN_CD8_T_cells_CD44hi_CD62Lhi	6.71279732004352
MLN_CD8_T_cells_CD44hi_CD62Llo	20.3422674236673
MLN_CD8_T_cells_CD44lo_CD62Llo	21.9332886686521
MLN_Total_myeloid_CD11b_CD11c	34.3625124830753
MLN_CD4_T_cells_CD25+	45.2372793251421
MLN_Total_immune_cells_CD45+	32.5484922132641
MLN_Eosinphils	14.1210021608292
MLN_Neutrophils	25.0842970759805
MLN_Ly6C_Monocyte	16.3763523200268
MLN_CD11c_MHCII	12.2851269108149
MLN_CD103_CD11c_MHCII_DC	8.7131064736338
MLN_CD103neg_CD11c_MHCII_DC	30.5083753542642
CCL2_BacillusS	11.6836590157713
CCL2_BacteroidesV	10.7354971663251
CCL2_CandidaA	7.13820696380596
CCL2_CD3.CD28	6.70499578492286
CCL2_ClostridiumP	10.1655114333223
CCL2_PBS	2.70664912693465
CCL2_PseudomonasA	12.7093994147498
CCL2_StaphA	0.721601276941299
IL.1a_BacillusS	21.1217342465262
IL.1a_BacteroidesV	21.3799342118929
IL.1a_CandidaA	10.587381297
IL.1a_CD3.CD28	7.92371175985694
IL.1a_ClostridiumP	13.0584411414367
IL.1a_PBS	3.39412186420589
IL.1a_PseudomonasA	3.0398888437994
IL.1a_StaphA	10.9700738468344
IL.5_BacillusS	14.6708105360581
IL.5_BacteroidesV	26.1013084876941
IL.5_CandidaA	17.2500687468966
IL.5_CD3.CD28	32.9621019418518
IL.5_ClostridiumP	4.2455238341533
IL.5_PBS	5.47451656362644
IL.5_PseudomonasA	9.82101063536219
IL.5_StaphA	6.31080325547173
IFN.y_BacillusS	14.3265868493701
IFN.y_BacteroidesV	7.29353548543375
IFN.y_CandidaA	8.37535312675591
IFN.y_CD3.CD28	26.6134912207311
IFN.y_ClostridiumP	6.84019480181873
IFN.y_PBS	1.4236583772855
IFN.y_PseudomonasA	2.77868476472668
IFN.y_StaphA	1.08834917868344
TNF.a_BacillusS	10.5683935119471
TNF.a_BacteroidesV	2.72758891030438
TNF.a_CandidaA	18.1305984337458
TNF.a_CD3.CD28	27.9329124599668
TNF.a_ClostridiumP	7.63099708547889
TNF.a_PBS	5.21290044705269
TNF.a_PseudomonasA	3.91331925097122
TNF.a_StaphA	2.50477738654378
CXCL1_BacillusS	4.41983040787981
CXCL1_BacteroidesV	8.68078734193529
CXCL1_CandidaA	18.4971817324084
CXCL1_CD3.CD28	1.58960986689586
CXCL1_ClostridiumP	1.37621959511327
CXCL1_PBS	2.07321597644288
CXCL1_PseudomonasA	12.4674302807643
CXCL1_StaphA	2.4559047548014
IL.1b_BacillusS	4.39091672694606
IL.1b_BacteroidesV	4.84080696355803
IL.1b_CandidaA	13.628020328275
IL.1b_CD3.CD28	3.66040537853034
IL.1b_ClostridiumP	3.36575492398357
IL.1b_PBS	5.63328328814016
IL.1b_PseudomonasA	1.0900546438863
IL.1b_StaphA	5.79052143421377
IL.10_BacillusS	6.18355199111346
IL.10_BacteroidesV	7.03824702241553
IL.10_CandidaA	6.17993701815823
IL.10_CD3.CD28	1.32742916219751
IL.10_ClostridiumP	0.503174516788238
IL.10_PBS	4.78279326935297
IL.10_PseudomonasA	4.76739823556394
IL.10_StaphA	7.23569252320231
CCL3_BacillusS	13.6083629775329
CCL3_BacteroidesV	2.06675205067058
CCL3_CandidaA	15.0264422407299
CCL3_CD3.CD28	10.53486965625
CCL3_ClostridiumP	8.0669037392731
CCL3_PBS	1.38095453164096
CCL3_PseudomonasA	17.05202765735
CCL3_StaphA	9.41672591163599
CCL4_BacillusS	2.03730937444124
CCL4_BacteroidesV	7.77011780762017
CCL4_CandidaA	10.8808368602161
CCL4_CD3.CD28	22.3482921414213
CCL4_ClostridiumP	8.01249126308825
CCL4_PBS	1.83692864564396
CCL4_PseudomonasA	3.34198698450252
CCL4_StaphA	11.7601721716284
IL.17_BacillusS	3.03959219203095
IL.17_BacteroidesV	11.2204990785453
IL.17_CandidaA	25.0932113288802
IL.17_CD3.CD28	5.78484737677057
IL.17_ClostridiumP	7.07259968404534
IL.17_PBS	5.07775918008636
IL.17_PseudomonasA	3.27548861856621
IL.17_StaphA	9.71854800589987
IL.6_BacillusS	4.77347326154324
IL.6_BacteroidesV	6.84099739056822
IL.6_CandidaA	2.77254049366732
IL.6_CD3.CD28	6.90196882182133
IL.6_ClostridiumP	7.58049555113949
IL.6_PBS	2.27060432535864
IL.6_PseudomonasA	12.8028681448534
IL.6_StaphA	1.243248353891
IL.13_BacillusS	6.3287295191965
IL.13_BacteroidesV	16.2282274455936
IL.13_CandidaA	11.9198740878865
IL.13_CD3.CD28	4.71991430579039
IL.13_ClostridiumP	4.35153511236354
IL.13_PBS	1.79451393477198
IL.13_PseudomonasA	12.649723887204
IL.13_StaphA	5.51584461111629
