Features	lab	wild
Laptm5	40.6451612903226	40.6451612903226
Hspa5	99.1397849462366	99.1397849462366
Arpc2	0.430107526881729	0.430107526881729
Spink3	3.2258064516129	3.2258064516129
Luc7l3	14.1935483870968	14.1935483870968
Rpl10	26.2365591397849	26.2365591397849
Rps10	35.2688172043011	35.2688172043011
Rpl28	10.5376344086022	10.5376344086022
Cox6c	80.4301075268817	80.4301075268817
Ddx5	26.236559139785	26.236559139785
Coro1a	59.7849462365591	59.7849462365591
Cd53	65.3763440860215	65.3763440860215
Rpl31	9.89247311827956	9.89247311827956
Sepw1	73.763440860215	73.763440860215
Ptprcap	62.7956989247312	62.7956989247312
Myh6	74.1935483870968	74.1935483870968
Tpm1	64.3010752688172	64.3010752688172
Purb	18.2795698924731	18.2795698924731
Rpl10a	25.1612903225806	25.1612903225806
Srgn	35.9139784946237	35.9139784946237
Npm1	19.1397849462366	19.1397849462366
Rac2	77.6344086021505	77.6344086021505
Cnn2	41.0752688172043	41.0752688172043
Rpl18	10.9677419354839	10.9677419354839
Btg2	97.6344086021505	97.6344086021505
Cox6a2	51.8279569892473	51.8279569892473
Erdr1	35.2688172043011	35.2688172043011
Atp5e	93.3333333333333	93.3333333333333
Baz1a	28.3870967741936	28.3870967741936
Myl2	54.6236559139785	54.6236559139785
Sell	63.8709677419355	63.8709677419355
Cotl1	4.94623655913977	4.94623655913977
Rps27a	52.0430107526882	52.0430107526882
Hmha1	26.4516129032258	26.4516129032258
Satb1	36.5591397849462	36.5591397849462
Gimap6	82.3655913978495	82.3655913978495
Serbp1	42.7956989247312	42.7956989247312
Dusp1	94.8387096774194	94.8387096774194
C3	61.505376344086	61.505376344086
Dgka	50.1075268817204	50.1075268817204
Tnni3	65.8064516129032	65.8064516129032
Rpl5	43.2258064516129	43.2258064516129
Rpl36a	72.6881720430108	72.6881720430108
Eef1g	78.7096774193548	78.7096774193548
Mt1	52.258064516129	52.258064516129
OTU_201	55.3763440860215	55.3763440860215
OTU_202	0	0
OTU_203	24.8387096774194	24.8387096774194
OTU_204	3.33333333333332	3.33333333333332
OTU_205	9.6774193548387	9.6774193548387
OTU_206	23.8709677419355	23.8709677419355
OTU_207	0	0
OTU_208	38.0645161290323	38.0645161290323
OTU_209	3.2258064516129	3.2258064516129
OTU_210	6.4516129032258	6.4516129032258
OTU_211	0.215053763440864	0.215053763440864
OTU_212	0	0
OTU_213	55.2688172043011	55.2688172043011
OTU_214	9.03225806451613	9.03225806451613
OTU_215	0	0
OTU_216	40.4301075268817	40.4301075268817
OTU_217	0	0
OTU_218	19.247311827957	19.247311827957
OTU_219	12.4731182795699	12.4731182795699
OTU_220	4.94623655913977	4.94623655913977
OTU_221	0	0
OTU_222	47.741935483871	47.741935483871
OTU_223	43.6559139784946	43.6559139784946
OTU_224	54.6236559139785	54.6236559139785
OTU_225	42.3655913978495	42.3655913978495
OTU_226	0	0
OTU_227	0	0
OTU_228	16.989247311828	16.989247311828
OTU_229	1.39784946236561	1.39784946236561
OTU_230	3.2258064516129	3.2258064516129
OTU_231	7.20430107526882	7.20430107526882
OTU_232	24.7311827956989	24.7311827956989
OTU_233	2.90322580645161	2.90322580645161
OTU_234	52.258064516129	52.258064516129
OTU_235	57.9569892473118	57.9569892473118
OTU_236	9.6774193548387	9.6774193548387
OTU_237	3.33333333333332	3.33333333333332
OTU_238	0	0
OTU_239	72.0430107526882	72.0430107526882
OTU_240	4.40860215053762	4.40860215053762
OTU_241	6.4516129032258	6.4516129032258
OTU_242	19.5698924731183	19.5698924731183
OTU_243	9.13978494623655	9.13978494623655
OTU_244	3.2258064516129	3.2258064516129
OTU_245	9.6774193548387	9.6774193548387
OTU_246	48.9247311827957	48.9247311827957
OTU_247	0	0
OTU_248	0	0
OTU_249	3.2258064516129	3.2258064516129
OTU_250	22.1505376344086	22.1505376344086
OTU_251	57.4193548387097	57.4193548387097
OTU_252	0	0
OTU_253	4.94623655913977	4.94623655913977
OTU_254	3.33333333333332	3.33333333333332
OTU_255	0.215053763440864	0.215053763440864
OTU_256	0	0
OTU_257	0	0
OTU_258	14.7311827956989	14.7311827956989
OTU_259	3.2258064516129	3.2258064516129
OTU_260	2.79569892473119	2.79569892473119
OTU_261	0	0
OTU_262	9.03225806451613	9.03225806451613
OTU_263	3.33333333333332	3.33333333333332
OTU_264	36.6666666666667	36.6666666666667
OTU_265	2.1505376344086	2.1505376344086
OTU_266	23.010752688172	23.010752688172
OTU_267	56.236559139785	56.236559139785
OTU_268	3.2258064516129	3.2258064516129
OTU_269	0	0
OTU_270	16.2365591397849	16.2365591397849
OTU_271	6.66666666666667	6.66666666666667
OTU_272	0.53763440860215	0.53763440860215
OTU_273	42.1505376344086	42.1505376344086
OTU_274	0	0
OTU_275	3.33333333333332	3.33333333333332
OTU_276	5.3763440860215	5.3763440860215
OTU_277	6.77419354838711	6.77419354838711
OTU_278	5.05376344086022	5.05376344086022
OTU_279	27.741935483871	27.741935483871
OTU_280	10.3225806451613	10.3225806451613
OTU_281	0	0
OTU_282	34.1935483870968	34.1935483870968
OTU_283	34.1935483870968	34.1935483870968
OTU_284	23.5483870967742	23.5483870967742
OTU_285	27.3118279569892	27.3118279569892
OTU_286	6.4516129032258	6.4516129032258
OTU_287	0	0
OTU_288	0	0
OTU_289	33.6559139784946	33.6559139784946
OTU_290	1.82795698924731	1.82795698924731
OTU_291	22.0430107526882	22.0430107526882
OTU_292	5.48387096774192	5.48387096774192
OTU_293	5.80645161290323	5.80645161290323
OTU_294	28.1720430107527	28.1720430107527
OTU_295	0	0
OTU_296	0	0
OTU_297	31.6129032258065	31.6129032258065
OTU_298	0.53763440860215	0.53763440860215
OTU_299	20.4301075268817	20.4301075268817
OTU_300	18.494623655914	18.494623655914
OTU_301	37.6344086021506	37.6344086021506
OTU_302	14.3010752688172	14.3010752688172
OTU_303	14.4086021505376	14.4086021505376
OTU_304	0.53763440860215	0.53763440860215
OTU_305	6.02150537634407	6.02150537634407
OTU_306	3.54838709677421	3.54838709677421
OTU_307	15.9139784946237	15.9139784946237
OTU_308	15.9139784946237	15.9139784946237
OTU_309	6.88172043010753	6.88172043010753
OTU_310	6.4516129032258	6.4516129032258
OTU_311	3.2258064516129	3.2258064516129
OTU_312	0	0
OTU_313	9.6774193548387	9.6774193548387
OTU_314	0	0
OTU_315	3.2258064516129	3.2258064516129
OTU_316	3.2258064516129	3.2258064516129
OTU_317	0.215053763440864	0.215053763440864
OTU_318	11.1827956989247	11.1827956989247
OTU_319	22.5806451612903	22.5806451612903
OTU_320	8.27956989247312	8.27956989247312
OTU_321	26.9892473118279	26.9892473118279
OTU_322	0	0
OTU_323	0	0
OTU_324	0	0
OTU_325	8.17204301075267	8.17204301075267
OTU_326	29.7849462365591	29.7849462365591
OTU_327	40.1075268817204	40.1075268817204
OTU_328	0	0
OTU_329	0.430107526881729	0.430107526881729
OTU_330	2.25806451612902	2.25806451612902
OTU_331	7.84946236559141	7.84946236559141
OTU_332	7.20430107526882	7.20430107526882
OTU_333	23.1182795698925	23.1182795698925
OTU_334	37.8494623655914	37.8494623655914
OTU_335	3.2258064516129	3.2258064516129
OTU_336	9.35483870967742	9.35483870967742
OTU_337	15.2688172043011	15.2688172043011
OTU_338	1.0752688172043	1.0752688172043
OTU_339	7.63440860215054	7.63440860215054
OTU_340	17.2043010752688	17.2043010752688
OTU_341	0	0
OTU_342	0	0
OTU_343	35.3763440860215	35.3763440860215
OTU_344	3.33333333333332	3.33333333333332
OTU_345	18.6021505376344	18.6021505376344
OTU_346	2.36559139784946	2.36559139784946
OTU_347	0	0
OTU_348	0	0
OTU_349	7.5268817204301	7.5268817204301
OTU_350	0	0
OTU_351	3.11827956989248	3.11827956989248
OTU_352	0	0
OTU_353	19.7849462365591	19.7849462365591
OTU_354	0	0
OTU_355	0.215053763440864	0.215053763440864
OTU_356	6.12903225806452	6.12903225806452
OTU_357	0	0
OTU_358	10.2150537634409	10.2150537634409
OTU_359	24.0860215053764	24.0860215053764
OTU_360	3.2258064516129	3.2258064516129
OTU_361	3.2258064516129	3.2258064516129
OTU_362	16.1290322580645	16.1290322580645
OTU_363	2.1505376344086	2.1505376344086
OTU_364	12.6881720430108	12.6881720430108
OTU_365	0	0
OTU_366	39.7849462365592	39.7849462365592
OTU_367	20.2150537634409	20.2150537634409
OTU_368	13.4408602150538	13.4408602150538
OTU_369	10.2150537634409	10.2150537634409
OTU_370	5.69892473118279	5.69892473118279
OTU_371	9.6774193548387	9.6774193548387
OTU_372	21.8279569892473	21.8279569892473
OTU_373	3.2258064516129	3.2258064516129
OTU_374	3.54838709677421	3.54838709677421
OTU_375	13.4408602150538	13.4408602150538
OTU_376	6.34408602150538	6.34408602150538
OTU_377	7.31182795698924	7.31182795698924
OTU_378	28.2795698924731	28.2795698924731
OTU_379	26.7741935483871	26.7741935483871
OTU_380	7.09677419354839	7.09677419354839
OTU_381	24.3010752688172	24.3010752688172
OTU_382	1.50537634408603	1.50537634408603
OTU_383	13.9784946236559	13.9784946236559
OTU_384	38.494623655914	38.494623655914
OTU_385	6.4516129032258	6.4516129032258
OTU_386	0	0
OTU_387	11.1827956989247	11.1827956989247
OTU_388	9.6774193548387	9.6774193548387
OTU_389	5.3763440860215	5.3763440860215
OTU_390	0	0
OTU_391	0.215053763440864	0.215053763440864
OTU_392	11.505376344086	11.505376344086
OTU_393	14.7311827956989	14.7311827956989
OTU_394	0	0
OTU_395	5.59139784946237	5.59139784946237
OTU_396	3.44086021505376	3.44086021505376
OTU_397	6.4516129032258	6.4516129032258
OTU_398	12.258064516129	12.258064516129
OTU_399	0	0
OTU_400	61.6129032258065	61.6129032258065
OTU_401	35.5913978494624	35.5913978494624
OTU_402	17.4193548387097	17.4193548387097
OTU_403	0	0
OTU_404	3.2258064516129	3.2258064516129
OTU_405	39.0322580645161	39.0322580645161
OTU_406	3.2258064516129	3.2258064516129
OTU_407	0	0
OTU_408	33.1182795698925	33.1182795698925
OTU_409	1.29032258064516	1.29032258064516
OTU_410	14.4086021505376	14.4086021505376
OTU_411	3.2258064516129	3.2258064516129
OTU_412	17.5268817204301	17.5268817204301
OTU_413	0	0
OTU_414	7.5268817204301	7.5268817204301
OTU_415	34.6236559139785	34.6236559139785
OTU_416	0	0
OTU_417	0	0
OTU_418	62.3655913978494	62.3655913978494
OTU_419	3.33333333333332	3.33333333333332
OTU_420	38.0645161290323	38.0645161290323
OTU_421	7.84946236559141	7.84946236559141
OTU_422	25.4838709677419	25.4838709677419
OTU_423	24.8387096774193	24.8387096774193
OTU_424	1.0752688172043	1.0752688172043
OTU_425	8.6021505376344	8.6021505376344
OTU_426	0	0
OTU_427	13.010752688172	13.010752688172
OTU_428	3.33333333333332	3.33333333333332
OTU_429	45.9139784946236	45.9139784946236
OTU_430	39.8924731182796	39.8924731182796
OTU_431	32.258064516129	32.258064516129
OTU_432	26.6666666666667	26.6666666666667
OTU_433	3.33333333333332	3.33333333333332
OTU_434	3.33333333333332	3.33333333333332
OTU_435	3.2258064516129	3.2258064516129
OTU_436	30.1075268817204	30.1075268817204
Blood_Total_T_cells	47.6344086021505	47.6344086021505
Blood_Total_B_cells	5.80645161290323	5.80645161290323
Blood_CD4_T_cells	54.1935483870968	54.1935483870968
Blood_CD8_T_cells	84.8387096774194	84.8387096774194
Blood_CD4_T_cells_CD44lo_CD62Lhi	2.47311827956991	2.47311827956991
Blood_CD4_T_cells_CD44hi_CD62Lhi	90.3225806451613	90.3225806451613
Blood_CD4_T_cells_CD44hi_CD62Llo	19.0322580645161	19.0322580645161
Blood_CD4_T_cells_CD44lo_CD62Llo	14.9462365591398	14.9462365591398
Blood_CD8_T_cells_CD44lo_CD62Lhi	77.9569892473118	77.9569892473118
Blood_CD8_T_cells_CD44hi_CD62Lhi	92.258064516129	92.258064516129
Blood_CD8_T_cells_CD44hi_CD62Llo	49.3548387096774	49.3548387096774
Blood_CD8_T_cells_CD44lo_CD62Llo	0.215053763440864	0.215053763440864
Blood_Total_myeloid_CD11b_CD11c	56.2365591397849	56.2365591397849
Blood_CD4_T_cells_CD25+	67.0967741935484	67.0967741935484
Blood_Total_immune_cells_CD45+	44.0860215053764	44.0860215053764
MLN_Total_T_cells	100	100
MLN_Total_B_cells	89.6774193548387	89.6774193548387
MLN_CD4_T_cells	100	100
MLN_CD8_T_cells	100	100
MLN_CD4_T_cells_CD44lo_CD62Lhi	70.1075268817204	70.1075268817204
MLN_CD4_T_cells_CD44hi_CD62Lhi	19.0322580645161	19.0322580645161
MLN_CD4_T_cells_CD44hi_CD62Llo	78.9247311827957	78.9247311827957
MLN_CD4_T_cells_CD44lo_CD62Llo	56.3440860215054	56.3440860215054
MLN_CD8_T_cells_CD44lo_CD62Lhi	58.2795698924731	58.2795698924731
MLN_CD8_T_cells_CD44hi_CD62Lhi	29.4623655913979	29.4623655913979
MLN_CD8_T_cells_CD44hi_CD62Llo	58.3870967741936	58.3870967741936
MLN_CD8_T_cells_CD44lo_CD62Llo	50.4301075268817	50.4301075268817
MLN_Total_myeloid_CD11b_CD11c	60.5376344086022	60.5376344086022
MLN_CD4_T_cells_CD25+	99.5698924731183	99.5698924731183
MLN_Total_immune_cells_CD45+	70.3225806451613	70.3225806451613
MLN_Eosinphils	47.8494623655914	47.8494623655914
MLN_Neutrophils	58.2795698924731	58.2795698924731
MLN_Ly6C_Monocyte	77.9569892473118	77.9569892473118
MLN_CD11c_MHCII	76.1290322580645	76.1290322580645
MLN_CD103_CD11c_MHCII_DC	27.4193548387097	27.4193548387097
MLN_CD103neg_CD11c_MHCII_DC	74.8387096774194	74.8387096774194
CCL2_BacillusS	52.9032258064516	52.9032258064516
CCL2_BacteroidesV	48.6021505376344	48.6021505376344
CCL2_CandidaA	56.4516129032258	56.4516129032258
CCL2_CD3.CD28	35.3763440860215	35.3763440860215
CCL2_ClostridiumP	49.7849462365591	49.7849462365591
CCL2_PBS	6.23655913978496	6.23655913978496
CCL2_PseudomonasA	38.1720430107527	38.1720430107527
CCL2_StaphA	30.9677419354839	30.9677419354839
IL.1a_BacillusS	48.1720430107527	48.1720430107527
IL.1a_BacteroidesV	49.7849462365591	49.7849462365591
IL.1a_CandidaA	50.752688172043	50.752688172043
IL.1a_CD3.CD28	24.3010752688172	24.3010752688172
IL.1a_ClostridiumP	51.8279569892473	51.8279569892473
IL.1a_PBS	15.2688172043011	15.2688172043011
IL.1a_PseudomonasA	37.6344086021506	37.6344086021506
IL.1a_StaphA	43.2258064516129	43.2258064516129
IL.5_BacillusS	39.5698924731183	39.5698924731183
IL.5_BacteroidesV	46.7741935483871	46.7741935483871
IL.5_CandidaA	43.2258064516129	43.2258064516129
IL.5_CD3.CD28	79.3548387096774	79.3548387096774
IL.5_ClostridiumP	45.6989247311828	45.6989247311828
IL.5_PBS	2.1505376344086	2.1505376344086
IL.5_PseudomonasA	40.5376344086021	40.5376344086021
IL.5_StaphA	32.4731182795699	32.4731182795699
IFN.y_BacillusS	18.2795698924731	18.2795698924731
IFN.y_BacteroidesV	14.1935483870968	14.1935483870968
IFN.y_CandidaA	42.6881720430108	42.6881720430108
IFN.y_CD3.CD28	69.6774193548387	69.6774193548387
IFN.y_ClostridiumP	14.4086021505376	14.4086021505376
IFN.y_PBS	7.31182795698926	7.31182795698926
IFN.y_PseudomonasA	22.4731182795699	22.4731182795699
IFN.y_StaphA	1.93548387096774	1.93548387096774
TNF.a_BacillusS	45.5913978494624	45.5913978494624
TNF.a_BacteroidesV	40.8602150537634	40.8602150537634
TNF.a_CandidaA	52.6881720430108	52.6881720430108
TNF.a_CD3.CD28	82.1505376344086	82.1505376344086
TNF.a_ClostridiumP	35.9139784946237	35.9139784946237
TNF.a_PBS	3.65591397849463	3.65591397849463
TNF.a_PseudomonasA	39.5698924731183	39.5698924731183
TNF.a_StaphA	34.1935483870968	34.1935483870968
CXCL1_BacillusS	52.0430107526882	52.0430107526882
CXCL1_BacteroidesV	45.1612903225806	45.1612903225806
CXCL1_CandidaA	57.4193548387097	57.4193548387097
CXCL1_CD3.CD28	34.8387096774194	34.8387096774194
CXCL1_ClostridiumP	40.2150537634409	40.2150537634409
CXCL1_PBS	7.63440860215054	7.63440860215054
CXCL1_PseudomonasA	45.1612903225806	45.1612903225806
CXCL1_StaphA	37.2043010752688	37.2043010752688
IL.1b_BacillusS	29.247311827957	29.247311827957
IL.1b_BacteroidesV	31.7204301075269	31.7204301075269
IL.1b_CandidaA	38.494623655914	38.494623655914
IL.1b_CD3.CD28	17.5268817204301	17.5268817204301
IL.1b_ClostridiumP	32.6881720430108	32.6881720430108
IL.1b_PBS	14.6236559139785	14.6236559139785
IL.1b_PseudomonasA	26.6666666666667	26.6666666666667
IL.1b_StaphA	32.0430107526882	32.0430107526882
IL.10_BacillusS	25.8064516129032	25.8064516129032
IL.10_BacteroidesV	41.505376344086	41.505376344086
IL.10_CandidaA	20.752688172043	20.752688172043
IL.10_CD3.CD28	24.8387096774193	24.8387096774193
IL.10_ClostridiumP	6.23655913978494	6.23655913978494
IL.10_PBS	0.53763440860215	0.53763440860215
IL.10_PseudomonasA	41.9354838709678	41.9354838709678
IL.10_StaphA	17.4193548387097	17.4193548387097
CCL3_BacillusS	33.5483870967742	33.5483870967742
CCL3_BacteroidesV	25.8064516129032	25.8064516129032
CCL3_CandidaA	60.8602150537634	60.8602150537634
CCL3_CD3.CD28	58.494623655914	58.494623655914
CCL3_ClostridiumP	36.2365591397849	36.2365591397849
CCL3_PBS	11.1827956989247	11.1827956989247
CCL3_PseudomonasA	50.9677419354839	50.9677419354839
CCL3_StaphA	57.8494623655914	57.8494623655914
CCL4_BacillusS	36.989247311828	36.989247311828
CCL4_BacteroidesV	44.5161290322581	44.5161290322581
CCL4_CandidaA	36.7741935483871	36.7741935483871
CCL4_CD3.CD28	69.6774193548387	69.6774193548387
CCL4_ClostridiumP	38.1720430107527	38.1720430107527
CCL4_PBS	5.48387096774192	5.48387096774192
CCL4_PseudomonasA	41.0752688172043	41.0752688172043
CCL4_StaphA	43.2258064516129	43.2258064516129
IL.17_BacillusS	28.8172043010753	28.8172043010753
IL.17_BacteroidesV	42.4731182795699	42.4731182795699
IL.17_CandidaA	37.4193548387097	37.4193548387097
IL.17_CD3.CD28	42.7956989247312	42.7956989247312
IL.17_ClostridiumP	32.9032258064516	32.9032258064516
IL.17_PBS	20.8602150537634	20.8602150537634
IL.17_PseudomonasA	33.010752688172	33.010752688172
IL.17_StaphA	44.1935483870968	44.1935483870968
IL.6_BacillusS	40.8602150537634	40.8602150537634
IL.6_BacteroidesV	28.1720430107527	28.1720430107527
IL.6_CandidaA	49.7849462365591	49.7849462365591
IL.6_CD3.CD28	62.1505376344086	62.1505376344086
IL.6_ClostridiumP	23.5483870967742	23.5483870967742
IL.6_PBS	11.1827956989247	11.1827956989247
IL.6_PseudomonasA	54.7311827956989	54.7311827956989
IL.6_StaphA	14.9462365591398	14.9462365591398
IL.13_BacillusS	40.4301075268817	40.4301075268817
IL.13_BacteroidesV	38.6021505376344	38.6021505376344
IL.13_CandidaA	41.2903225806452	41.2903225806452
IL.13_CD3.CD28	32.7956989247312	32.7956989247312
IL.13_ClostridiumP	31.0752688172043	31.0752688172043
IL.13_PBS	4.3010752688172	4.3010752688172
IL.13_PseudomonasA	45.5913978494624	45.5913978494624
IL.13_StaphA	21.3978494623656	21.3978494623656
