Feature	IL_6_Bacillus.S.	IL_6_Bacteroides.V.	IL_6_Candida.A.	IL_6_CD3_CD28	IL_6_Clostridium.P.	IL_6_PBS	IL_6_Pseudomonas.A.	IL_6_Staph.A.
Irf5	0.434646506374224	0.309908718321955	0.113557806903565	0.318551091212113	0.205983252426521	0.0933751838516481	0.401655293707083	0.172827115627039
Itpripl1	0.229341587780249	0.316087862463549	0.295314384988715	0.300897002119817	0.238418312851412	0.171126827419099	0.332315698796338	0.285569444783302
Kdm6b	0.259088038024153	0.323713118312463	0.29873152238772	0.265071110675209	0.268466492377992	0.0663108565492307	0.324575228634062	0.179474301062431
Ltn1	0.153445127998571	0.379312157266046	0.121747299683772	0.203083765256177	0.180796519468968	0.127478468542991	0.321078656228984	0.208462288527845
Lypla1	0.98788887753142	1.93779932178625	1.14510657096262	0.781912045501016	1.20808984481663	0.320091236419349	1.07792250782166	0.297590379204713
March9	0.722516698406624	0.561859437323385	0.300687226041982	0.435787299682401	0.275201695682261	0.317866095697164	0.637762664356544	0.178677262005824
Mbd6	0.301951878349627	0.233760525007176	0.155695470773639	0.45730221820689	0.497592834833341	0.0531418114174747	0.595783746488323	0.121888755149428
Mff	0.845986570812419	0.698546239606227	0.553596076558384	0.542039299054194	0.408999968224683	0.180194816253891	0.733449074088096	1.5319165774349
Mir339	1.13190609605355	0.859810363904588	0.69351417646063	0.703304305673874	1.0607334801717	0.407035592819485	1.05715125888217	0.47870672622543
MLN_CD103neg_CD11c_MHCII_DC	0.514482133362566	0.226828917293095	0.23490484304281	0.206404466402577	0.238601520069205	0.10710041139579	0.241100408310206	0.0834340932245841
MLN_CD11c_MHCII	0.147630249112262	0.42024795763935	0.112961691654322	0.359544548627551	0.240134355144306	0.0983227687009716	0.348438519698505	0.0749502609429789
MLN_Total_Dump_Myeloid_cells	0.20702398524527	0.299801350295391	0.113122517116541	0.352350199449844	0.265492928872282	0.102601819142782	0.511222529784785	0.0946977314087494
Ms4a4c	1.16711799394668	1.02548779207295	0.260038805650218	0.395259132210073	0.560642105237807	0.838583505533321	1.06463916261335	1.09773207236569
Mss51	0.467970098481328	0.446292176787573	0.453563870073634	0.375815677359209	0.30213600577819	0.623457573918007	0.608909384478684	0.204724103082659
Ncl	0.427042373767559	0.7298306997691	0.332637979637541	0.620104043880193	0.481274492750324	0.241177358118659	0.784536561292422	0.289930765919458
Ncmap	0.401427098794697	0.878778490160857	0.248738972286774	0.726352072236085	0.223814263125768	0.12059896971818	0.859280701747537	0.372316166771169
Neil1	0.869389078183673	0.784135803772176	0.522814120910426	0.392500635513697	0.583434907771353	0.313724256215517	0.56207854800261	0.297078122821428
Nfe2l3	1.08933745659869	0.390612165814807	0.590824157565605	1.64216915896767	1.24023782165621	1.1390532719234	1.37247587578595	0.950907865809297
Npepps	0.325602830063022	0.395644433319619	0.245702903282265	0.374379238603606	0.377956392099637	0.449284878754171	0.381292052185324	0.269355041244915
Npy	0.485691731686697	0.520228991836181	0.460315805078866	0.495092722729656	0.549818449580822	0.436019663366239	0.752495898762303	0.673595520942638
Nsmce1	0.322507218007922	0.596217512955554	0.362322373239224	0.342945382941385	0.256405083480166	0.203105032169007	0.540637379712546	0.162157808391746
Pdcd10	0.324363890116228	0.887704549990088	0.429073339229201	0.475471071645992	0.651565483979012	0.330635332873784	0.354804802254571	0.33211598237951
Pdcd1lg2	0.165283073830222	0.389823853608705	0.156283813730083	0.471685605823166	0.141480481298091	0.378194244664448	0.36081539898664	0.143470226181174
Pds5a	0.493226060740214	0.324770076305677	0.161903947849103	0.261334889216264	0.201577557928359	0.26366306797303	0.269770425973548	0.188674543890218
Pemt	0.200646509176772	0.589155566755345	0.236623495981333	0.329027744627989	0.553266876913686	0.158610167298123	0.708839604097858	0.479240675794779
Per1	0.634242278497974	0.254616506497131	0.184954805596438	0.203539656543849	0.557835192000761	0.222833738676038	0.383952920940444	0.402508654313536
Prdx6	0.405658642733665	0.74666729008125	1.24724732381999	0.594386722987998	0.786103240643554	0.15197849175468	1.5706285077854	0.213756907195573
Pyhin1	0.959299391447145	0.825657509301782	0.715147462746919	1.05464806176079	0.495682198279357	0.386325607684882	1.04118366634476	0.290194644218425
Rad50	0.424531270655373	0.343875251596662	0.316838723132669	0.296172097981885	0.291217839212804	0.227592059737915	0.360454667704579	0.268037915293796
Rasgrp3	0.256070076390731	0.400430799281109	0.16786456126788	0.381462108405712	0.277442619870146	0.152867712784389	0.373501144846854	0.13802474151213
Rassf4	0.419165352473635	0.400593394318273	0.287952112359126	0.258134388149335	0.242900333342598	0.109640415033122	0.530079915740299	0.201506744492259
Rbm47	0.663427745368014	0.315112668646601	0.211033776067904	0.438404367313067	0.380515987452631	0.252582196214418	0.722845854461245	0.238564263108966
Rnf152	0.682091526717347	0.643342147796884	0.339117054379636	0.401085809246325	0.951399126357733	0.533046570852905	0.505836685624809	0.25778453147102
Rnf170	0.300649061032594	0.762672494781464	0.191345372669901	0.357635704933141	0.174464017743044	0.29417506034852	0.442690467570633	0.380214369891132
Sap130	0.405629910972685	0.329938467262926	0.16396716570766	0.208183330901052	0.323306234721236	0.0877728293868929	0.27603723709714	0.149998462868231
Scrn2	0.31050983971849	0.23196875141815	0.127181334175492	0.154790320490293	0.14071770634366	0.107934867850208	0.253626849750784	0.21739694954625
Serpinb1a	0.179952541180215	0.767423506876343	0.216124228250437	0.428662612864494	0.8274295597149	0.0896994155460426	0.713860297106694	0.321373676783103
Sh3rf3	0.434081425108351	1.61986652580139	1.30016047376071	0.731081256862863	0.424679889143863	0.472355551375064	1.84263317268978	0.517994821206769
Slc37a4	0.384957578874746	0.217632256774595	0.154633843715408	0.298725119375853	0.15227794364697	0.140624338691829	0.294369884660696	0.183147799700107
Slc38a6	0.524898132471746	0.359720310081563	0.346155538047041	0.122581803359454	0.828504842867394	0.366635307130641	0.244650102578249	0.662570375893124
Smug1	0.408984295458094	0.271500572482933	0.390279426683499	0.450609437400215	0.554778458300838	0.107286259120119	0.28573516892797	0.117910738328355
Sp100	0.280398060555087	0.348089367343369	0.244588878934123	0.350267486960941	0.376185852596395	0.212673992686168	0.415339911100664	0.217652583754885
Stat3	0.52176542583706	1.80073699659088	0.559713670428301	0.910473827099877	0.796007140078636	0.369513769414917	0.433118797294035	0.34045451720098
Stx7	0.439352896008902	0.516371870064681	0.48972690646156	0.29675841020413	0.54190302621045	0.166852604002237	0.723989645620416	0.775556771213394
Tex2	0.250829452215684	0.291504918046916	0.242557633957105	0.264841351696388	0.268169835158799	0.113144968322286	0.361959316973448	0.159676309695888
Tgtp2	0.522902809691936	0.56992845787844	0.46708663365515	0.270953002135218	0.192626921480712	0.358667592348434	0.441283864350188	0.100886300032682
Tmem123	0.635019426863952	0.323571689068068	0.526796753958355	0.389071972693125	0.371757056183386	0.256254276596908	0.695383744924259	0.521278558133378
Tmem86b	0.232595025535088	0.740615644846309	0.324796548633642	0.243854243585369	0.168084490910697	0.0676595347092176	0.252890253214144	0.179016102185405
Trim30d	0.172424354651764	0.623815820361103	0.151427998224524	0.171084850685563	0.404787548519156	0.289913240385273	0.403455892651494	0.0933028364999384
Tsen34	0.334939963200553	0.302855152686855	0.20447988093827	0.301900408485285	0.281223318383775	0.107414225253796	0.292899444152101	0.456190797759409
Ttbk1	0.777659163603882	0.702241233230422	0.244172711309651	0.388771608685235	0.486130210281952	0.284622141467162	0.489515113242904	1.16696704421432
Tut1	0.361100295321157	0.267751437961314	0.371865470584125	0.321861231138938	0.207946940490063	0.0781075114703001	0.473070081894502	0.633467783505515
Ube2d2a	0.198406783168424	0.704049336029113	0.253702368103413	0.368886375863117	0.232661306834442	0.120086078624233	0.633536875383498	0.650440729076074
Uckl1	0.148092875990199	0.655463986080645	0.13439891056946	0.289892555391416	0.275560797660488	0.229485972388921	0.372631356310507	0.118080354911292
Usp53	0.373693830011156	0.428176143911697	0.429781326813494	0.577589111365596	0.286067284957427	0.262219334998793	0.587111337109569	0.496416737182403
Vps13d	0.687648171531937	0.191370547429597	0.123214409198033	0.27448673530483	0.17732567464682	0.137136720371984	0.349097525178505	0.107622762811328
Wdhd1	0.275339574661654	0.328103623282971	0.185441988789269	0.390285814465361	0.323527899297233	0.113195336670245	0.22232533704091	0.060560149863239
Xist	0.0424415754464152	0.156706730762887	0.053243325239535	0.201878102129938	0.0376465482993415	0.0320110214970402	0.172143764289811	0.0252747180765719
Zbtb14	0.232092458791703	0.37063303943037	0.387466546631518	0.262304845144897	0.210683109023059	0.239233889317781	0.400337071798459	0.135228509340974
Zfp160	0.234823488956148	0.48536602988333	0.221423215445733	0.454052671792731	0.342841168903775	0.325542416490553	0.303809066383072	0.329130467655593
Zfp263	0.375144739083044	0.527436490050688	0.147886169106542	0.313596836664259	0.19728619103519	0.0990707458613363	0.744382510987965	0.102305038927121
Zfp790	0.321314544939814	0.638246670839134	0.167639127840229	0.237190908677262	0.305658590108526	0.132815737580636	0.330985029836983	0.111915084491905
Zfp87	0.177538102356617	0.206111746751584	0.405223837927592	0.142022052406152	0.139725963743671	0.117742110930185	0.291914059440589	0.46128200888064
