PC1	PC2	feat	edges	new_x	new_y	edge_adj	new_name	1	2
3.27094732340701	-0.320376904434887	1.1.1.2.1.1	19	3.14409008016155	-0.695960383382989	9	1.1.1.2.1.1	1004.19278688525	337.637774460296
-3.50034239354479	0.13783284656967	1.1.1.2.1.2	23	-3.13852245967771	0.947523587926132	9	1.1.1.2.1.2	225.380983606557	546.248112846743
3.03549029658672	-0.305102820296355	1.1.1.2.2.1	17	3.85034305210348	-0.91077022466115	9	1.1.1.2.2.1	975.156721311475	130.137065533352
-3.4272134965976	0.133968358763801	1.1.1.2.2.2.1	22	-4.86200374953833	1.25826999372554	9	1.1.1.2.2.2.1	26	517.397746899681
0.178788326536526	-0.0883021812439335	1.1.1.2.2.2.2.1	6	-0.999612875194068	-1.347018206168	6	1.1.1.2.2.2.2.1	452.233277610108	110.431528129507
2.9444954527773	-0.340535033010908	1.1.1.2.2.2.2.2	18	2.7814090715021	-0.809842741099216	9	1.1.1.2.2.2.2.2	1010	218.907422293542
0.162017132749743	-0.296067824985065	1.1.2.1.1.1	4	-0.155283347575032	-0.881688442013391	3	1.1.2.1.1.1	545.29105256286	175.956028110514
-0.328720721524127	-0.56542090831138	1.1.2.1.1.2	28	0.0532655468062387	-1.16551873778738	12	1.1.2.1.1.2	610	53
-2.65053392458235	0.037452987686453	1.1.2.1.1.3	17	-3.98323751846787	-1.06861180433752	9	1.1.2.1.1.3	114.39868852459	228.894087429064
0.116848744772347	-0.0933468263657145	1.1.2.1.2	9	0.686453044502037	-0.0547081410014384	6	1.1.2.1.2	638.063025093936	292.405640604992
-3.17598893299653	0.18733945959524	1.1.2.1.3	19	-3.52965564832046	-1.04155023274667	9	1.1.2.1.3	33.7429508196721	392.009617975913
-3.11852159279843	0.0440081336560959	1.1.2.2	20	-3.83085217674708	-0.775783870180387	9	1.1.2.2	176.342295081967	289.923707701694
-3.12010302846056	0.195463417333521	1.2	21	-3.70121256015	0.986173064916365	9	1.2	47.2931147540984	591.74292068634
0.175943788121869	-0.0924711426459678	10.1.1	4	-0.598169497233401	0.984382372003006	3	10.1.1	496.478357641695	438.723137452244
0.130711517689438	-0.737577023286846	10.1.2	5	0.130711517689438	-0.737577023286846	3	10.1.2	576.811975305517	196.248795478976
-1.66973953162428	0.0383842860308548	10.2	12	-0.954840545813698	-0.816488074561853	6	10.2	455.733770491803	189.434034604551
-2.84942854232851	0.190599217838287	10.3	16	-3.61412690710041	1.02946486190395	9	10.3	136.982295081967	629.47032230942
0.107489887089311	-3.32338469903432	11.1.1.1	38	0.107489887089311	-3.32338469903432	15	11.1.1.1	616	0
0.137742258372454	-2.92954175492168	11.1.1.2	29	0.137742258372454	-2.92954175492168	12	11.1.1.2	368	25
0.142259432387213	-3.07321032016326	11.1.2	34	0.142259432387213	-3.07321032016326	12	11.1.2	789	6
0.168456206384549	1.54332479092699	11.2	19	1.07671369501154	1.55714381163415	9	11.2	679.634098360656	595.558416782419
0.165226362818874	-0.0583694390426762	13.1.1.1.1	1	-0.219744798088424	-1.05744064547451	3		538.186434094856	151.207825568019
0.15824341951246	-0.0498977039089397	13.1.1.1.2	2	1.13215361247147	-0.75473914747927	3		687.185911116142	193.832144551083
0.161287554598666	0.00448817758695914	14.2.2	1	0.812375854294069	1.72065145102205	3		651.941606988483	542.39942676472
0.137808327544254	-0.0463224508618191	16.1.1	13	-0.61461811142065	-0.757620110065229	6	16.1.1	291	74
0.198510406426338	-0.0322405558273679	16.1.2	6	0.899635437297819	-0.917049653102506	6	16.1.2	628.659672131148	157.254780278982
0.156274450504698	-0.1470765358332	16.2	3	0.911235024714388	-0.896531566375067	3	16.2	676.407868852459	179.447369469029
0.158761634748956	-0.125006187651833	17.1	10	-0.184465141476536	-0.467951016212409	6	17.1	577.685245901639	231.599954065641
0.200773035834914	0.0133739017096123	17.2	5	0.577073168901166	-0.839350242525641	3	17.2	626.007722614193	181.917798805692
0.123669069822117	-0.158849350454867	18.1	19	0.853950462632983	0.256816740335316	9	18.1	763	292
0.138672046456783	-0.0796198828710317	18.2	1	1.69585725069076	-0.325068031447574	3		749.314504976154	254.335441788918
0.164573405330307	-0.058187101482961	19.1	1	-1.17801065587322	1.44695281425529	3		432.57116704372	503.859088920209
0.133227601175906	-0.0595274559430301	19.2	4	0.306435566622542	-1.20919935696046	3	19.2	596.179400539971	129.83821963717
-0.167409079332377	-0.229486114407271	2.1.1.1.1.1.1.1	3	-1.32417427277799	1.3449364222434	3	2.1.1.1.1.1.1.1	416.461744687546	489.493850348828
-0.926895946928271	-0.217052814643446	2.1.1.1.1.1.1.2	7	-0.542492598027893	-0.756657934374724	6	2.1.1.1.1.1.1.2	433.795409836066	253.792543255688
-0.754928508903483	-0.237850620336505	2.1.1.1.1.1.2	6	-0.81945806684869	-0.753928850562918	6	2.1.1.1.1.1.2	506.708196721311	229.380695146636
-0.205372443540764	-0.246143849670548	2.1.1.1.1.2	7	1.23437014559582	1.26028852643293	6	2.1.1.1.1.2	698.45170583821	477.574322575868
-0.799412738439797	-0.0564168489248741	2.1.1.1.2	6	-0.71838272935821	0.532127354043604	6	2.1.1.1.2	483.229056823139	375.0397322664
-0.182551892929986	-0.347818540961637	2.1.1.2.1.1.1	14	-0.772955437180862	-0.750243559566482	6	2.1.1.2.1.1.1	519	364
-0.0720480366767784	-0.472596335077648	2.1.1.2.1.1.2	12	1.15097103284957	-1.2432492394857	6	2.1.1.2.1.1.2	689.259873015443	125.043552072907
-0.035254247151079	-0.457871141216788	2.1.1.2.1.2	10	-0.900634631644698	-1.33331760049525	6	2.1.1.2.1.2	477.672131147541	65.1555351402849
-0.412263148125679	-0.203755963713436	2.1.1.2.2	8	-0.647215855900616	-1.18905847997269	6	2.1.1.2.2	491.072713449698	132.674317809828
0.0529746292809666	-0.314203590388211	2.1.2.1.1	13	0.0976602519581736	-1.01734390086568	6	2.1.2.1.1	573.169230206934	156.853970181469
-0.0216657708452695	-0.398780643633319	2.1.2.1.2	7	0.584322248533586	0.934981931773262	6	2.1.2.1.2	626.806679892106	431.766911149427
-0.293457133508365	-0.390132834908671	2.1.2.2.1.1	16	1.05322403805416	-1.32732039271586	9	2.1.2.2.1.1	864.819672131148	81.7999770328204
-0.0436063461056739	-0.592606766062947	2.1.2.2.1.2	14	0.309025684971845	-1.12425180935037	6	2.1.2.2.1.2	667.374426229508	65.7785568822148
0.19427705551488	-0.177354731639516	2.1.2.2.2	3	0.787268981756546	-0.961360349129555	3	2.1.2.2.2	675	194
0.00119259423084274	-0.343383703459676	2.2.1.1	4	1.18731157370351	-0.195397442984085	3	2.2.1.1	693.265145556348	272.594751907946
-0.0310935398439777	-0.471336339277634	2.2.1.2.1	11	0.34688202553737	-1.43960744995014	6	2.2.1.2.1	600.637206820826	97.39375498498
-2.2995833925889	0.148770630702395	2.2.1.2.2	14	-1.69862722898695	1.69416690302828	6	2.2.1.2.2	246.674098360656	613.935509876387
0.334020229310425	-0.0523789439907586	2.2.1.2.3	6	0.718648168512317	-0.784369635265163	6	2.2.1.2.3	644.790819672131	207.188105956589
-1.2952794871116	-0.349736014680679	2.2.2	14	-1.50663287060428	-0.750612010081972	6	2.2.2	404.114098360656	198.31107028057
0.135052229497315	-0.047702651550906	20	4	2.01130801205124	-0.612005867376836	3	20	784.081909169796	213.930852026527
0.128306199661032	-2.07863132409624	22	20	0.128306199661032	-2.07863132409624	9	22	479	15
0.13771624060378	-0.0804841154616932	23	1	1.3141850760489	1.07917977013731	3		707.248508026234	452.07184753
0.17686549984567	-0.0586046031166172	24	6	1.19554491704978	0.600208917218044	6	24	694.172583454897	384.626504333377
0.153464496210334	-0.386617074173301	25	2	0.0680374936946904	-1.29257293782419	3		569.904358042937	118.098132029306
0.167328546720442	-0.0638312658990506	29	1	1.41915934133611	0.723552752402913	3		718.818246185783	401.994925072401
0.228048837109526	6.15545789076038e-05	3.1.1.1.1.1	5	0.165366360749176	-0.901955050205969	3	3.1.1.1.1.1	580.631458671887	173.102225344336
0.224250710467816	-0.174209599817744	3.1.1.1.1.2	7	0.491309039193213	-0.842319707820764	6	3.1.1.1.1.2	610.592786885246	187.214775685546
0.156013846002096	-0.0621944882497411	3.1.1.1.1.3	1	-1.24236225050358	-0.80109421397189	3		425.478656341353	187.304746590556
0.202840017561502	-0.0288161108468319	3.1.1.1.1.4	10	0.222275437262542	1.14718597738886	6	3.1.1.1.1.4	586.903692274665	461.648008500185
0.0927114678657015	-0.120788952815172	3.1.1.1.1.5	8	0.837415626376714	0.640949445064354	6	3.1.1.1.1.5	654.70136535191	390.36330202338
0.240804474085143	0.009795474071393	3.1.1.1.2	8	1.35752179099391	0.0989829212858921	6	3.1.1.1.2	712.02486386199	314.047346731878
0.0777650563165019	-0.228272353978039	3.1.1.2.1	19	-0.2828351364818	0.746521523241742	9	3.1.1.2.1	548.00393442623	538.480706630226
0.211475218328725	-0.156174518459352	3.1.1.2.2	17	1.68399053291332	-0.54221057338907	9	3.1.1.2.2	804.811803278689	345.405180676813
0.208028621671574	-0.0346778063951766	3.1.1.2.4	8	1.27207543181986	1.10192730176162	6	3.1.1.2.4	713.186885245902	446.868069209101
0.236285717218185	0.0978580348580823	3.1.2.1.1.1.1	14	1.33385821361188	-1.40191562162566	6	3.1.2.1.1.1.1	791.261639344262	98.444418925356
0.214918257239692	-0.0180224826477464	3.1.2.1.1.1.2	9	1.17037188125723	1.14556004536226	6	3.1.2.1.1.1.2	657.050491803279	472.389546777656
0.204169712108022	-0.00342873095203225	3.1.2.1.1.1.3	3	-1.16954562572351	0.73186311025504	3	3.1.2.1.1.1.3	433.504140302231	403.165131848048
0.166720436699856	0.00207490636847292	3.1.2.1.1.1.4	2	-0.408942502410915	1.09770527644894	3		517.334009994436	454.680480442554
0.227712118789897	0.00993016732498551	3.1.2.1.1.1.5	4	-1.25495701816271	0.723757398525397	3	3.1.2.1.1.1.5	386.047213114754	401.996283111434
0.246130379656733	0.0904815345222285	3.1.2.1.1.1.6	9	0.327021263348342	0.545755240289696	6	3.1.2.1.1.1.6	598.448253008695	376.958716395205
0.230562560748905	0.00215275854657518	3.1.2.1.1.2	5	0.817446088208482	0.986008886143967	3	3.1.2.1.1.2	652.500422795737	438.952171857537
0.201754006770239	-0.00992421661744317	3.1.2.1.2	11	0.575248408577204	-0.869924802521788	6	3.1.2.1.2	646	242
0.198913654357476	-0.0485295012005656	3.1.2.2.1	6	-1.12349734450849	-1.13740017207983	6	3.1.2.2.1	383.466229508197	99.5540483848583
0.230500135260561	0.00189383805986727	3.1.2.2.2	5	1.12090843465824	0.877936067416111	3	3.1.2.2.2	668	413
0.227605081848869	0.00122495744028577	3.1.2.2.3	6	1.05735187207914	-0.764843065257878	6	3.1.2.2.3	736	229
0.229440714761254	-0.00809301090455088	3.2.1.1	7	0.795643212802347	-0.824479854936064	6	3.2.1.1	765.451803278688	127.294784872418
0.235647307842947	0.00214425632841986	3.2.1.2.1	8	-1.65590075948837	1.37818823587261	6	3.2.1.2.1	318.296393442623	484.10886311461
0.0740433102950309	-0.141835976841066	3.2.1.2.2	16	-1.63512819534989	-0.792819003557924	9	3.2.1.2.2	335.718032786885	183.885887307039
0.175924398106415	-0.0556057231585402	3.2.2	2	1.03827491762013	1.55866113225083	3		728	516
0.166292129197883	-0.0496566224315042	32	1	0.882920516069773	-1.18930706623316	3		659.716686557421	132.639313622102
0.126763155817709	-0.0515066797260187	33	2	-0.807903423305877	-0.627958904008567	3		473.362533956779	211.684456397027
0.160297129772879	-0.0775792281238843	34	2	-1.24394685448679	-1.34178033579164	3		425.304009220726	111.169088594825
0.158798040587413	-0.171763291653788	35	2	-1.31302874698494	-1.18637486507798	3		417.690148760899	133.05220578877
0.153293641811994	-0.238042528781775	38	3	1.02691886813083	1.12064722804938	3	38	675.587464258933	457.911006454442
0.174243217712322	0.218087938740327	39	4	1.1921117428281	1.18197156315245	3	39	674	491
0.1533184512041	-0.240304644286233	4.2.1.1.1.10	1	-1.15021110447241	1.04494764812144	3		435.635094471841	447.251518268549
0.166942481798407	-0.0631745866068322	4.2.2.1.1.2	1	-0.0181637742469946	-1.02638175511143	3		560.403685698362	155.581322425034
0.168493859443611	-0.0658134111046494	43	1	-0.431126842301542	1.18954023548107	3		514.888963076748	467.612040456319
0.154497944588863	-0.218975870801608	5.1.1.1.2.1	1	0.475500847983264	-1.10677876270051	3		614.812929737458	144.260375156994
0.154709385847447	-0.215152379489232	5.1.2.1.2	1	1.05254532131344	1.65652742223748	3		678.41188367706	533.369927157038
0.155335270638691	-0.203834507670406	5.1.2.1.3	1	-0.310055820199548	0.758915910906937	3		528.232805213643	406.974519023231
0.165486788555192	-0.408188366476759	5.1.2.1.4	3	1.27636607824001	-1.06751047624865	3	5.1.2.1.4	720.929836065574	151.70663298147
0.162513989428937	-0.345058901901521	5.1.2.2.1	2	-0.911200477569416	-0.344731649584301	3		335.072786885246	313.225926351244
0.175620334244786	-0.239777824707865	5.1.2.2.2	2	0.652645070593325	-1.07436128459552	3		634.3368794071	148.825178887814
0.173978369098613	-0.181175137156787	5.2.1.1	1	0.405661498310501	-0.964598622391166	3		607.11558613866	164.281193335097
0.154927186724657	-0.211213887222331	5.2.2	1	0.138064413853848	-0.838032664749991	3		561.554098360656	377.584435002382
0.167330466392931	-0.41918199773256	7.1.1.1.1	7	0.532276278543767	0.0701845904501869	6	7.1.1.1.1	621.070433552163	309.99216614027
0.176185868961155	-0.269811698587801	7.1.1.1.2	4	-0.737233885748893	-1.0200581246784	3	7.1.1.1.2	481.151376709369	156.471772067647
0.17069970113438	-0.177980879861837	7.1.1.1.3	3	-0.134181849702928	0.171743590310241	3	7.1.1.1.3	547.616754052521	324.292997931013
0.161775016196536	-0.342138682852255	7.1.1.2.1	2	-1.07519808274834	-0.709376466122212	3		443.902654311669	200.219801741073
0.158800345572733	-0.128440925267403	7.1.1.2.2	2	-0.382117653305552	-0.932292841489305	3		520.290510613605	168.830268642876
0.164936973653344	-0.443935864083943	7.1.2.1	5	1.22466586384511	0.876737473820794	3	7.1.2.1	697.382148470268	423.565331800782
0.158233476458004	-0.230888318967784	7.1.2.2	6	0.408741001626363	-0.872045210794325	6	7.1.2.2	596	343
0.173065314144332	-0.180477114756207	7.1.2.3	4	1.63432835841595	0.999244300985162	3	7.1.2.3	742.533098400752	440.815890893619
0.182667936335598	-0.169153517096549	7.2	4	0.481684726334457	0.922698765310213	3	7.2	589	428
0.166369577514383	-0.0494509661534639	8.1.1.1.1.2	1	1.58145078142956	-0.92527928561548	3		736.705196499557	169.817868786091
0.15870791429195	0.119832106196659	8.1.1.2	4	-0.354157023248194	-0.54467433012895	3	8.1.1.2	518.967868852459	284.862168121755
0.162453702368558	0.157040529429187	8.2	3	-1.64646849413703	1.55475981231893	3	8.2	380.940088582047	519.039720349206
0.173403945432955	0.271596845511052	9.1	2	-0.67479311846385	1.77520535517641	3		488.033285584775	550.081328003555
0.150068931375154	-0.388781089835011	9.2.1.1	2	1.04218164025851	-1.02960729974895	3		677.269650617876	155.127123670041
0.17323631104513	-0.172444501919868	9.2.1.2	1	1.79628136065288	1.462209466351	3		760.382747787747	506.007424524255
0.172296340565923	-0.161385341051097	9.2.2	1	0.940633706969935	1.4930050068376	3		666.077545623593	510.34383828385
0.148763200859386	-0.0107073703533915	Blood_CD4_T_cells	7	1.11467767682377	-1.09583916084235	6	Blood_CD4_T_cells	753.192131147541	82.4229987747503
0.156743240000057	-0.00926913756105066	Blood_CD4_T_cells_CD25+	4	-0.00676016424099818	-0.996421274423329	3	Blood_CD4_T_cells_CD25+	489.931803278689	210.516994335096
0.28334130226013	0.650353658396174	Blood_CD4_T_cellsCD44hi_CD62Lhi	18	-0.729059114630029	1.61341637970077	9	Blood_CD4_T_cellsCD44hi_CD62Lhi	457.669508196721	660.539947175487
0.209078280376131	-0.0881870900426419	Blood_CD4_T_cellsCD44hi_CD62Llo	18	1.05584923283183	-0.48756166865643	9	Blood_CD4_T_cellsCD44hi_CD62Llo	925.472786885246	257.744453376125
0.158057509960031	-0.0488158587376681	Blood_CD4_T_cellsCD44lo_CD62Lhi	2	1.21754096428992	1.61066680848495	3		696.596877698988	526.912154591348
0.0293957622520884	0.491011628234163	Blood_CD8_T_cells	19	0.215590007722776	-0.60918986093685	9	Blood_CD8_T_cells	700.281967213115	250.463654877181
0.278694888469403	0.997738849517722	Blood_CD8_T_cellsCD44hi_CD62Lhi	7	1.54228465876972	0.772987892997283	6	Blood_CD8_T_cellsCD44hi_CD62Lhi	728.027540983607	405.811779207513
0.154653530598507	-0.0654716677331998	Blood_Total_B_cells	2	-0.469553981411382	0.19774416700735	3		510.653716118792	327.954218249449
0.0633550727000141	-0.047235697362645	Blood_Total_myeloid_CD11b_CD11c	3	0.0472614332759434	0.368053745157944	3	Blood_Total_myeloid_CD11b_CD11c	567.614524640682	351.936028161325
-0.0090352711006337	-0.0240852990469648	Blood_Total_T_cells	13	-1.09694956263707	-0.713172496231527	6	Blood_Total_T_cells	324.748852459016	126.185155412915
0.251994842151554	1.10600698246382	CCL2_BacteroidesV	6	-0.579212030907719	1.23523368053831	6	CCL2_BacteroidesV	547.35868852459	455.258497167548
0.274492836437941	1.39467053342607	CCL2_CandidaA	10	1.18890536261891	2.83987002721052	6	CCL2_CandidaA	693.440804994233	700
0.256929467450659	0.639692608372545	CCL2_CD3.CD28	4	-1.06492218932154	1.59827669138392	3	CCL2_CD3.CD28	417.019016393443	538.967314347798
0.269405576525528	0.72206610388194	CCL2_ClostridiumP	6	-1.38169806857194	1.78207269234654	6	CCL2_ClostridiumP	308.617704918033	650.553282039966
0.190870334854089	0.106520752925483	CCL3_BacillusS	3	-1.15281038778488	-0.946666761962639	3	CCL3_BacillusS	435.348614473667	166.806233164525
0.291478987702522	1.27154565851856	CCL3_BacteroidesV	15	1.44098388837965	2.27520226261299	9	CCL3_BacteroidesV	795.133114754098	623.299153269979
0.178918259601835	0.0432859418493547	CCL3_CandidaA	4	0.946052283199299	-1.39743148427933	3	CCL3_CandidaA	687.377049180328	86.23849487083
0.0904662760409558	-0.128302393126764	CCL3_CD3.CD28	5	1.54623285703985	1.18627194001386	3	CCL3_CD3.CD28	784.809180327869	470.170287858651
0.18543531093398	0.0856015983095979	CCL3_ClostridiumP	2	0.569276376623902	0.978830597881473	3		606	444
0.181545483971866	-0.0193586452613525	CCL3_PBS	3	-1.04243330508572	-1.59825574776446	3	CCL3_PBS	424.116721311475	37.4147986527255
0.176009510018541	-0.0339226624952582	CCL4_BacillusS	1	1.2331008597544	-1.14383988175783	3		698.311811505111	139.041686214155
0.277013846662018	0.7565274145301	CCL4_BacteroidesV	6	1.57775189563458	0.324142338692726	6	CCL4_BacteroidesV	736.297523818897	345.752729404747
0.175877976293628	-0.0341665387332594	CCL4_CandidaA	1	-1.09470980631472	0.838682252802684	3		441.752169789707	418.206660336023
0.176639066329814	-0.0327554042509994	CCL4_ClostridiumP	1	2.05877060631349	-0.673132214701106	3		789.312998775279	205.323465066519
0.181549034742008	-0.0312574581067955	CCL4_PBS	11	-0.274879954560359	-1.06630331262126	6	CCL4_PBS	561.554098360656	138.391079467442
0.191392764120194	0.130154579536034	CCL4_PseudomonasA	3	1.66382548529358	-0.956426989861788	3	CCL4_PseudomonasA	819.007213114754	178.337740009527
0.220379806853307	0.507580230850156	CCL4_StaphA	7	0.976621298150567	1.45606099176164	6	CCL4_StaphA	723.510819672131	545.625091104812
0.842325980190319	0.15324340076824	CXCL1_PseudomonasA	16	0.418426526125652	-0.778227011527072	9	CXCL1_PseudomonasA	863.529180327869	324.322220946268
-0.0345153707696104	-0.107821580468508	CXCL1_StaphA	5	-0.699885752206852	-0.759654214120301	3	CXCL1_StaphA	460.250491803279	298.177721635783
0.176939300951468	-0.0321987402464268	IFN.y_CandidaA	1	0.887393815434458	-0.954272801366356	3		660.209711226058	165.735203612676
0.158344080672422	-0.00724383228783661	IFN.y_CD3.CD28	1	1.68868085462675	-0.251484408456359	3		748.523558517394	264.696975640185
0.158407867949328	-0.00786905691241787	IFN.y_PBS	1	-0.650326033059635	-1.5303442040666	3		490.729925288607	84.6168365469723
0.158301715335587	-0.00682857938627914	IFN.y_PseudomonasA	1	-0.79685029218275	-0.829343146677643	3		474.580754752017	183.326928421317
0.213412974889623	0.356581281530997	IFN.y_StaphA	16	1.07994906410878	1.02662926645516	9	IFN.y_StaphA	968.704262295082	419.750354463472
0.270190959359472	0.745867434023196	IL.10_BacteroidesV	5	0.95776332684881	1.48776346754308	3	IL.10_BacteroidesV	629.950163934426	550.063608942822
0.222895637347878	0.382653706110988	IL.10_CD3.CD28	3	-0.621629664248272	1.13251811881547	3	IL.10_CD3.CD28	493.892695443453	459.582582703579
0.231701648550676	0.441058500928381	IL.10_PseudomonasA	3	1.05501377767754	-1.05713544992959	3	IL.10_PseudomonasA	735.770491803279	35.1955397337207
0.180278456671255	0.154583184102358	IL.10_StaphA	2	-0.688834606535642	0.302312688257353	3		486.485703042362	342.678829904386
0.00154237969483274	-0.133937489009231	IL.13_BacteroidesV	9	-0.980261736701401	0.970589074771151	6	IL.13_BacteroidesV	304.746229508197	542.919224468235
0.113180429485018	-0.044511163447723	IL.13_CandidaA	7	-0.148360995299791	-1.03797540052675	6	IL.13_CandidaA	393.144918032787	296.581484458708
0.248130234951206	0.57433247405025	IL.13_CD3.CD28	4	0.448574996847711	0.615785124263864	3	IL.13_CD3.CD28	602	409
0.185309644390464	0.497852651740298	IL.13_ClostridiumP	6	-0.762900038787529	1.65220938773161	6	IL.13_ClostridiumP	517.67737704918	596.181438524349
0.163252149116888	-0.0572941085092235	IL.13_PBS	5	-1.45356037759717	-0.562783834128778	3	IL.13_PBS	402.201455747717	220.861956299401
0.16043005965644	-0.0515072811299199	IL.17_BacteroidesV	2	1.24559232604684	-1.55048374597889	3		699.688558404334	81.7809263703543
0.25834076799249	0.63968916777989	IL.17_CandidaA	5	1.35554936708679	2.25569320149256	3	IL.17_CandidaA	737.706229508197	587.791010565903
0.177042853606242	-0.0320067436166817	IL.17_ClostridiumP	1	1.73799866676082	-0.781596764243465	3		753.959120951976	190.050241813026
0.197819000435174	0.187615512032998	IL.17_StaphA	8	-0.802696977184042	0.652460595221263	6	IL.17_StaphA	297.648524590164	399.777024192429
0.253285364765106	0.888899861797809	IL.1a_BacillusS	6	1.09764358476306	2.50917938231502	6	IL.1a_BacillusS	683.382388573044	653.434444077437
0.274042140231516	1.37872090320356	IL.1a_BacteroidesV	10	1.62599204970063	2.55120892184108	6	IL.1a_BacteroidesV	733.834754098361	674.342108407088
0.227147969011916	0.874424984363971	IL.1a_CandidaA	6	0.911673170574708	1.52938653986169	6	IL.1a_CandidaA	628.659672131148	580.023604349386
0.277462044959672	0.785167155996054	IL.1a_ClostridiumP	7	-1.11191949365123	2.07277700139591	6	IL.1a_ClostridiumP	405.404590163934	594.448787322917
0.276746451383074	0.795186716265371	IL.1a_PseudomonasA	5	-1.20039366232828	0.917375774023449	3	IL.1a_PseudomonasA	403.468852459016	469.060658399149
0.237281337755453	0.481585389744346	IL.1a_StaphA	3	-0.804050316659081	0.459209234263604	3	IL.1a_StaphA	473.787204087904	364.771909947275
0.157824921820664	-0.0574725686474927	IL.1b_CD3.CD28	1	0.746472725578004	-0.854242108705942	3		644.678093964088	179.820829816354
0.157894556819642	-0.0574694648113595	IL.1b_PBS	1	0.825797359635302	-0.994593875921195	3		653.420858137135	160.057470416944
0.157781117507996	-0.0574745211341797	IL.1b_PseudomonasA	1	0.241804190357955	-0.772345694393051	3		589.056053706091	191.35291310752
0.31810513771799	0.983459159078593	IL.5_BacillusS	23	1.75719395540383	1.79307511732779	9	IL.5_BacillusS	811.264262295082	573.365827592372
0.960676081702382	1.4913777670965	IL.5_BacteroidesV	55	2.20079639459987	1.67910287451487	21	IL.5_BacteroidesV	1001.61180327869	648.334023120961
0.225114661992331	-0.132132675386276	IL.5_CandidaA	27	0.633078295529623	1.31391034216689	12	IL.5_CandidaA	988.706885245902	510.739970142666
0.282404351073963	0.832214025388177	IL.5_ClostridiumP	7	0.894085404721735	1.32779361431364	6	IL.5_ClostridiumP	617.045245901639	503.459171643722
0.15729876294904	-0.0425778493844673	IL.5_PBS	4	-0.864208464378634	-0.941316874846886	3	IL.5_PBS	465.412459016393	149.487374062465
0.282188213766858	0.892504149596521	IL.5_PseudomonasA	6	-0.861117025500789	1.40054237075647	6	IL.5_PseudomonasA	467.497597038792	497.323893154939
0.262558417502659	0.65879867723333	IL.5_StaphA	5	1.87652872723142	1.40834287259849	3	IL.5_StaphA	769.227210921324	498.42230555443
0.253667696936494	0.578930152026009	IL.6_BacillusS	6	-0.542363070558319	1.16006815145258	6	IL.6_BacillusS	451.862295081967	572.879219874799
0.158169636268111	-0.0574572037135754	IL.6_BacteroidesV	1	-1.27281962475	-0.891548306185151	3		422.121796980686	174.567630635212
0.158082769454359	-0.0574610756222314	IL.6_CandidaA	1	1.46566052149692	1.30522406832537	3		723.943373540554	483.90183295816
0.164537694858891	-0.0537733454298945	IL.6_ClostridiumP	1	-0.810275221155453	1.07391683943153	3		473.101126267839	451.330758243444
0.165317863286397	-0.0582453844171387	IL.6_PBS	1	0.9004120289487	-1.30779875493947	3		661.644513567878	115.954138392678
0.182957678853491	0.0605568516240629	IL.6_PseudomonasA	6	-1.60313003737763	-0.387692974118033	6	IL.6_PseudomonasA	307.327213114754	238.880752564585
