Feature	IL_10_Bacillus.S.	IL_10_Bacteroides.V.	IL_10_Candida.A.	IL_10_CD3_CD28	IL_10_Clostridium.P.	IL_10_PBS	IL_10_Pseudomonas.A.	IL_10_Staph.A.
Ccnb1	0.0147993468940408	0.00429317976457483	0.00489503648514378	0.00636861958656917	0.00248643773576937	0.00638222267059589	0.0192896207334585	0.00548031895309121
Cd180	0.0295879655085671	0.00659360477582329	0.0111420005859896	0.019831774238716	0.0683521091683832	0.0194843856171648	0.0207904542868188	0.0207811329108185
Cdk5	0.00428281897713428	0.00592434176192913	0.00122832152898046	0.00409121685887786	0.00313946192448421	0.0183798785087713	0.00471793412398265	0.00518326417535202
Clcn4-2	0.00756017723753924	0.00570235222333966	0.0152630066705255	0.00219881318009754	0.0111040064355486	0.0430165549434669	0.00838031870839191	0.0213028846785717
Cnn2	0.00844335356324269	0.0178900501043799	0.00892744624066563	0.00142400747318882	0.00252582840967462	0.00328310775961541	0.00720674123878754	0.00463468272824737
Coq10b	0.0187816058869978	0.0590553605462399	0.0384041203739492	0.0347935105872904	0.00398854070126949	0.0022710705428429	0.0190749789474473	0.0168399525469309
Dctn4	0.00201936209558476	0.00148426708503212	0.00313842485073186	0.0009469909256168	0.00170308443729215	0.00593196848268863	0.00240494587507947	0.00283577932314343
Donson	0.0320486600324069	0.0049510901653134	0.0416816696389611	0.00347600419862098	0.0196007857782171	0.0471192711490797	0.00694626603024429	0.0338874977731795
Eef2	0.011396699179296	0.0288636921642163	0.0128470561634162	0.00488986718066013	0.00223407852602807	0.0110102858981099	0.0087742034982279	0.0054514621228018
Eps8l1	0.00300974642370503	0.0031976920278869	0.00359398233323888	0.00173434856166569	0.00178225015834195	0.0100143102707956	0.00403525200344722	0.006938625138975
Erdr1	0.0377622368603761	0.12321410332829	0.0785696342069483	0.00658852077981952	0.0617884284014862	0.051549065406425	0.0518133733053749	0.0226408949682231
Fbxl5	0.00447528950781585	0.00234042460271321	0.00157391566461597	0.00049241115000907	0.00204746809399372	0.00752497270740333	0.00350120087430938	0.00290493081351696
Fzd3	0.314614420978366	0.124478075456803	0.09653048541508	0.373085820236919	0.662452181450813	0.633208314992317	0.26295336418055	0.387156725387146
Gimap9	0.0277719438969328	0.0564595406056485	0.0211906145858851	0.0369391440128539	0.00827642533692296	0.0115230469380684	0.0213991498905182	0.00760941904869515
Gm129	0.00247643276629707	0.0121620307652766	0.0031635370044914	0.00586714008611726	0.00158610642914675	0.00202802236572493	0.000855736739188415	0.00237487764669179
Gpr137	0.000926143427836817	0.000676138739943204	0.00275467372006564	0.00270581330133308	0.000870883438602343	0.00443631318086756	0.0010086027931644	0.00150255842265121
Haus3	0.0239686860230865	0.0635721518681952	0.0572739868689186	0.0148114847419992	0.0118690181891405	0.00521700614563414	0.017324342595052	0.0233257214925977
Hist1h2bp	0.086451371415107	0.0221473901354533	0.111013921363254	0.107062380850155	0.117188728707209	0.111194024935001	0.186245363599058	0.151840903545345
Ifng	0.0119384149744021	0.0335733819292194	0.0256722273715514	0.0104480766451323	0.0107126633263757	0.0146490192603359	0.0101590688304138	0.0101075150780992
Insig1	0.04535585987745	0.0497437578878776	0.0486841117792574	0.0183804995279978	0.0422365628861543	0.00458841694294117	0.0499424506104457	0.0194270651996841
Itsn1	0.00886458554544395	0.00214183613323902	0.0177110765281461	0.00132418434341358	0.0094452419194525	0.0221500450761301	0.00731630713860529	0.0113936959435591
Keap1	0.00846595115281479	0.0105028672038244	0.00494498162147973	0.00689711385257247	0.00210841240521255	0.00372839450662493	0.0145593388878328	0.00440156751430619
Kif14	0.115572945032271	0.173666967705835	0.108073177230686	0.10543585166867	0.158686711948567	0.0222405999785489	0.0869140866365386	0.0561187082715365
Loxl3	0.0222935886166828	0.0490805331443216	0.129530979885747	0.0187071990088467	0.00559973359400437	0.0184887367426051	0.0127859863441347	0.0378075841512178
Lpo	0.233238855717334	0.111254458302152	0.117004421836466	0.032706789615045	0.0269012056237938	0.0385857425810404	0.0845263359938712	0.110686303122463
Lypla2	0.00972374601628452	0.00506892132127702	0.00521954958529262	0.00193225429603946	0.00366857837663566	0.00456084107209448	0.016401533626941	0.00315570337620344
Maff	0.00283984123043807	0.00658798988850289	0.00292736897576142	0.00422462749980119	0.000823014784196702	0.000566042191963917	0.00148966980523706	0.000896376337135428
Magi2	0.020977341415626	0.019536142138666	0.0225915376138369	0.011949463513054	0.00915871649574905	0.00632041484641272	0.0284689849531213	0.024990841301709
Mtbp	0.272401767963077	0.209352370850671	0.0237820798462996	0.219185731884264	0.263066336251614	0.181436355356344	0.219007284075676	0.272358436059727
Pabpc1l	0.19027981257583	0.0129687329816423	0.026615955269571	0.0405870946008858	0.101553406748195	0.102439933589202	0.125403645262159	0.0967712161803056
Ppfibp2	0.00839042112217786	0.0418956567628569	0.0332147818997405	0.0423000853237546	0.0192410364694255	0.019883737379243	0.0721420689275321	0.0225766366438252
Prr7	0.0105915951613228	0.0181853059586134	0.014837618538966	0.0176516790556591	0.0115220528453279	0.0081565270044189	0.0299861389212382	0.0105387546796022
Rnf170	0.00720918450079123	0.00598755688653435	0.0138796511641343	0.0132427961225902	0.018313607171876	0.0391940160108424	0.00786848820002901	0.0109354341720255
Scfd1	0.0509209319540383	0.0194289103573008	0.054046947145863	0.0289545276603991	0.0700016178445414	0.0426845097640227	0.0303038450936975	0.0425233138215134
Slu7	0.0152349828374151	0.00715636985303748	0.0038171489575505	0.0026360966116039	0.0141544611983156	0.021839287069591	0.00341206201136279	0.00320512552845229
Sp1	0.168053620023183	0.0719525848991572	0.220461289088746	0.0946515946552572	0.0816721083461648	0.0556687436659043	0.126419068904642	0.168921253984905
Sspo	0.114382076033545	0.189963922953294	0.0469769510695324	0.127314141791915	0.0197725654008933	0.0382426738445408	0.171322150585426	0.0742040851632979
Strip1	0.00859427869240498	0.0550499374505575	0.0196751274232318	0.0612592724219976	0.0364662033769219	0.00853944100429868	0.0569109513868837	0.00519688713520216
Txnrd3	0.0675585125813335	0.0807440714645855	0.0737246947387233	0.096949159807105	0.0402030361085801	0.0109295398617507	0.0607110265823014	0.0165111171077198
Ubr3	0.113331183314632	0.139065327178314	0.052156781368834	0.120984561250116	0.0690437045934655	0.04797303975016	0.187036152805997	0.0887603061471686
Uevld	0.00226038682469768	0.000856306346733767	0.000287301474812806	0.000682683559195067	0.0015465332170165	0.000812262228428318	0.00337872244340418	0.00166287559073974
Usp53	0.082396142045622	0.105446873768785	0.106944950891021	0.00960966340589896	0.0147484574625499	0.0382794002739431	0.0417808287701956	0.0211006593714709
Zfp58	0.0659107102808884	0.0316809944147884	0.0484051257513119	0.0353059262467845	0.0689961893272933	0.0959022958592542	0.0386488159973672	0.0528491342854139
Zfp605	0.00750238761881994	0.0303262016224935	0.0589141344680863	0.0154241900656697	0.0174174741250562	0.0131815489158169	0.0164969069191107	0.0167128767314321
