Features	Overall
OTU_258	1.08905813045868
OTU_259	0
OTU_260	3.08626872855165
OTU_261	0
OTU_262	16.3136592914626
OTU_263	0
OTU_264	3.22459604384249
OTU_265	0
OTU_266	1.86448485843265
OTU_267	5.19250755541231
OTU_268	0
OTU_269	0
OTU_270	0.543623026851255
OTU_271	0
OTU_272	0.473405052549634
OTU_273	3.58700668271407
OTU_274	0
OTU_275	0
OTU_276	0.279059820450311
OTU_277	0.996642215893967
OTU_278	0.766168703468487
OTU_279	2.11786470877468
OTU_280	0.948589823341936
OTU_281	0
OTU_282	3.36658000686967
OTU_283	3.01646422414479
OTU_284	11.9253465103799
OTU_285	1.96623271449938
OTU_286	0
OTU_287	0
OTU_288	0
OTU_289	6.39814009088902
OTU_290	0.224244498576142
OTU_291	1.59607123295587
OTU_292	1.85409173133507
OTU_293	1.14876129095147
OTU_294	8.98414512327105
OTU_295	0
OTU_296	0
OTU_297	3.4000588299637
OTU_298	0.768931135697324
OTU_299	1.79283489468208
OTU_300	4.05555751846313
OTU_301	4.16134766393668
OTU_302	4.15309163080709
OTU_303	3.46063890915132
OTU_304	0.842993207610313
OTU_305	2.94985788147864
OTU_306	3.69290854357752
OTU_307	3.07729346981581
OTU_308	6.14826617873844
OTU_309	0.529863624153001
OTU_310	0
OTU_311	0
OTU_312	0
OTU_313	2.70240853800804
OTU_314	0
OTU_315	0
OTU_316	0.274076609370841
OTU_317	0
OTU_318	4.23687236517948
OTU_319	3.81842656006474
OTU_320	3.63300334923936
OTU_321	1.8635785662623
OTU_322	0
OTU_323	0
OTU_324	0
OTU_325	1.0028531746307
OTU_326	5.16058023128858
OTU_327	6.62807527038047
OTU_328	0.274076609370841
OTU_329	1.46583070522251
OTU_330	3.09132110450802
OTU_331	4.44876804112004
OTU_332	0.364561231603319
OTU_333	6.85577285080919
OTU_334	4.65406293491744
OTU_335	0
OTU_336	2.66732107014934
OTU_337	5.81137722882591
OTU_338	0
OTU_339	1.53981222355618
OTU_340	3.49163234260266
OTU_341	0
OTU_342	0
OTU_343	5.75171347233668
OTU_344	0
OTU_345	4.27560652683694
OTU_346	0.829896306696322
OTU_347	0
OTU_348	0
OTU_349	1.12620570396018
OTU_350	0
OTU_351	0
OTU_352	0
OTU_353	5.85560233545955
OTU_354	1.14613854827806
OTU_355	0.358791197721828
OTU_356	2.19635028327633
OTU_357	0
OTU_358	9.20311082355012
OTU_359	4.28551282735305
OTU_360	0
OTU_361	0
OTU_362	0.224244498576142
OTU_363	10.477182771991
OTU_364	1.11183852396483
OTU_365	0.518253952264863
OTU_366	6.58497631020875
OTU_367	4.56413168978937
OTU_368	5.52991054524608
OTU_369	12.3540788910895
OTU_370	0.269880221093392
OTU_371	1.28282090931495
OTU_372	5.57069714999159
OTU_373	0
OTU_374	1.0564407488476
OTU_375	3.01502753775449
OTU_376	0.941826894019798
OTU_377	0.269093398291371
OTU_378	0.804980251298973
OTU_379	0.863756587108104
OTU_380	2.13563464192683
OTU_381	0.275993229016791
OTU_382	3.15196641437831
OTU_383	0.274076609370841
OTU_384	2.25831201124231
OTU_385	0
OTU_386	0
OTU_387	0.724482226169076
OTU_388	0
OTU_389	5.31271899018039
OTU_390	0
OTU_391	1.76075820361559
OTU_392	0.479634066398971
OTU_393	4.66308821009585
OTU_394	0
OTU_395	0.735412298577248
OTU_396	0
OTU_397	0
OTU_398	0
OTU_399	0
OTU_400	0.721319803753258
OTU_401	2.75575943932471
OTU_402	15.1572292799407
OTU_403	0
OTU_404	0
OTU_405	3.11897152102039
OTU_406	0
OTU_407	0
OTU_408	1.41523194656943
OTU_409	1.43400115336252
OTU_410	3.08732577332608
OTU_411	0
OTU_412	1.0733836665178
OTU_413	0
OTU_414	19.3955745786341
OTU_415	5.5554535652042
OTU_416	0
OTU_417	0
OTU_418	4.62982405404648
OTU_419	0
OTU_420	8.87555631380959
OTU_421	4.9145015089073
OTU_422	6.01937216711124
OTU_423	1.96318072588221
OTU_424	0
OTU_425	0.7500169798381
OTU_426	0
OTU_427	1.32940269258225
OTU_428	0
OTU_429	1.06406213049856
OTU_430	2.4691104578532
OTU_431	3.7996254288765
OTU_432	1.66563056540739
OTU_433	0
OTU_434	0
OTU_435	0.269093398291371
OTU_436	2.05709542041595
Blood_Total_T_cells	9.91200732437339
Blood_Total_B_cells	8.88152310758331
Blood_CD4_T_cells	3.62122433807432
Blood_CD8_T_cells	10.80576896125
Blood_CD4_T_cells_CD44lo_CD62Lhi	14.1323502561526
Blood_CD4_T_cells_CD44hi_CD62Lhi	2.50901773882146
Blood_CD4_T_cells_CD44hi_CD62Llo	23.1141905252071
Blood_CD4_T_cells_CD44lo_CD62Llo	4.34324134158128
Blood_CD8_T_cells_CD44lo_CD62Lhi	13.9381673604793
Blood_CD8_T_cells_CD44hi_CD62Lhi	11.0406537442869
Blood_CD8_T_cells_CD44hi_CD62Llo	3.98486620776117
Blood_CD8_T_cells_CD44lo_CD62Llo	11.1001996424802
Blood_Total_myeloid_CD11b_CD11c	3.48385959189873
Blood_CD4_T_cells_CD25+	7.31236644914195
Blood_Total_immune_cells_CD45+	3.14661634458422
MLN_Total_T_cells	9.41637664030724
MLN_Total_B_cells	8.65098269259755
MLN_CD4_T_cells	16.0045613142198
MLN_CD8_T_cells	1.68534463803615
MLN_CD4_T_cells_CD44lo_CD62Lhi	6.32872046062293
MLN_CD4_T_cells_CD44hi_CD62Lhi	41.5364035814939
MLN_CD4_T_cells_CD44hi_CD62Llo	7.63819674257853
MLN_CD4_T_cells_CD44lo_CD62Llo	15.6365374023787
MLN_CD8_T_cells_CD44lo_CD62Lhi	9.67030966110199
MLN_CD8_T_cells_CD44hi_CD62Lhi	100
MLN_CD8_T_cells_CD44hi_CD62Llo	19.1993012933009
MLN_CD8_T_cells_CD44lo_CD62Llo	12.486542442504
MLN_Total_myeloid_CD11b_CD11c	15.4481385028586
MLN_CD4_T_cells_CD25+	7.13469662839324
MLN_Total_immune_cells_CD45+	11.1554660924996
MLN_Eosinphils	33.1855435722562
MLN_Neutrophils	9.91722264266173
MLN_Ly6C_Monocyte	51.8085774695413
MLN_CD11c_MHCII	6.87952562649206
MLN_CD103_CD11c_MHCII_DC	6.40715071820605
MLN_CD103neg_CD11c_MHCII_DC	9.01798070209096
CCL2_BacillusS	2.21736215064215
CCL2_BacteroidesV	0.274076609370841
CCL2_CandidaA	5.71541225815577
CCL2_CD3.CD28	3.3652476527182
CCL2_ClostridiumP	1.87210179871901
CCL2_PBS	8.73327151397246
CCL2_PseudomonasA	6.3692569506824
CCL2_StaphA	2.17475097551304
IL.1a_BacillusS	3.76767824122022
IL.1a_BacteroidesV	4.30207629846696
IL.1a_CandidaA	4.28168763348391
IL.1a_CD3.CD28	2.61528807539832
IL.1a_ClostridiumP	6.14647573294625
IL.1a_PBS	5.99792423391285
IL.1a_PseudomonasA	4.30311925777081
IL.1a_StaphA	12.3801820872563
IL.5_BacillusS	2.22372600055265
IL.5_BacteroidesV	3.06086056661742
IL.5_CandidaA	5.61340238895104
IL.5_CD3.CD28	5.41371458845594
IL.5_ClostridiumP	3.77678115318632
IL.5_PBS	27.6056802658197
IL.5_PseudomonasA	6.67810386410667
IL.5_StaphA	3.99260447307911
IFN.y_BacillusS	5.15471501711772
IFN.y_BacteroidesV	6.65785301179778
IFN.y_CandidaA	3.27903089958182
IFN.y_CD3.CD28	4.64940309350854
IFN.y_ClostridiumP	4.32611927100243
IFN.y_PBS	8.92465184630261
IFN.y_PseudomonasA	29.1709498039701
IFN.y_StaphA	4.76486151601718
TNF.a_BacillusS	4.47578730420781
TNF.a_BacteroidesV	3.2310666047751
TNF.a_CandidaA	2.68031499739912
TNF.a_CD3.CD28	2.05771023217251
TNF.a_ClostridiumP	3.8334361715223
TNF.a_PBS	3.17239727932768
TNF.a_PseudomonasA	4.96899859587675
TNF.a_StaphA	4.28032008363722
CXCL1_BacillusS	4.64993400837381
CXCL1_BacteroidesV	5.00925665685512
CXCL1_CandidaA	2.59971201452671
CXCL1_CD3.CD28	5.08477366718474
CXCL1_ClostridiumP	1.60415427249404
CXCL1_PBS	5.58341268333456
CXCL1_PseudomonasA	4.12264502366511
CXCL1_StaphA	2.24511912650554
IL.1b_BacillusS	8.53399713451235
IL.1b_BacteroidesV	3.31497671506494
IL.1b_CandidaA	11.7427292822942
IL.1b_CD3.CD28	8.63199602083417
IL.1b_ClostridiumP	6.93831319373722
IL.1b_PBS	7.87368834438378
IL.1b_PseudomonasA	2.96027147520272
IL.1b_StaphA	6.53429154591808
IL.10_BacillusS	2.14242482052349
IL.10_BacteroidesV	1.02626463731082
IL.10_CandidaA	3.69266807355286
IL.10_CD3.CD28	20.5995298552701
IL.10_ClostridiumP	21.1429998920967
IL.10_PBS	14.18466453966
IL.10_PseudomonasA	19.3503703568539
IL.10_StaphA	5.47105186866715
CCL3_BacillusS	2.07782104831465
CCL3_BacteroidesV	7.49197213859049
CCL3_CandidaA	0.29899266476819
CCL3_CD3.CD28	5.80232476498639
CCL3_ClostridiumP	3.72502191143049
CCL3_PBS	3.40302480185309
CCL3_PseudomonasA	5.9082597423773
CCL3_StaphA	0.936843682940328
CCL4_BacillusS	1.56490222426593
CCL4_BacteroidesV	9.28536753077741
CCL4_CandidaA	4.78031073560017
CCL4_CD3.CD28	4.81171857167155
CCL4_ClostridiumP	6.87594252428233
CCL4_PBS	8.93150348115104
CCL4_PseudomonasA	4.63210115837297
CCL4_StaphA	3.77789653935622
IL.17_BacillusS	7.78904122917748
IL.17_BacteroidesV	1.71283224353601
IL.17_CandidaA	5.59366069530276
IL.17_CD3.CD28	3.94071589822106
IL.17_ClostridiumP	4.34957662451878
IL.17_PBS	21.4942844933611
IL.17_PseudomonasA	4.61755079379385
IL.17_StaphA	2.82362030399062
IL.6_BacillusS	2.69230617147182
IL.6_BacteroidesV	6.15429743639737
IL.6_CandidaA	13.3389231597857
IL.6_CD3.CD28	2.18254328073575
IL.6_ClostridiumP	3.09685898394854
IL.6_PBS	6.6342656145713
IL.6_PseudomonasA	17.2084089051689
IL.6_StaphA	7.60892622400547
IL.13_BacillusS	6.4002573573272
IL.13_BacteroidesV	3.43077205636024
IL.13_CandidaA	7.81436703280598
IL.13_CD3.CD28	3.85416179182549
IL.13_ClostridiumP	3.19900952327091
IL.13_PBS	11.2898613473765
IL.13_PseudomonasA	10.3040262132948
IL.13_StaphA	4.11239494333248
