Features	Overall
Rpsa	18.7050512478736
Gm5409	1.91612877123195
Rpl22	24.356836284238
Chchd2	17.9688712684661
Eif1	12.5435115878766
Hspe1	4.50808971528258
Rps15a	5.39873279411672
Dmbt1	3.23034896575297
Rpl17	16.7313569113015
Ptprc	10.2026834594916
Rps28	23.5750997081531
H2-D1	7.83742934559303
Zfp36	8.83221362997922
Dnajb1	16.0598056783019
Uba52	9.13984175181481
Gnb2l1	10.8631143124077
Serinc3	33.1163882207757
Clu	1.88452487859097
Rps11	5.54548300085355
Cd79b	6.61810070246851
Ppp1r15a	5.65545528229837
Klf6	7.55651890160967
Gm13826	15.5514542000517
Tmsb10	9.68554220713325
Ucp2	20.808726238039
Rpl19	13.2074980487923
Nppa	13.1697479377379
Pabpn1	9.69910400195368
Rpl39	14.9620782967349
Shisa5	19.7726946176012
Rps25	1.33776983021372
Gm1821	14.0210304062661
Rplp0	3.29066986206687
Rpl37	4.12854836559137
Klk1	2.23430229602893
Rpl27a	12.2976070359349
Ptma	10.5318143708652
Rpl12	16.3139480121227
Gnai2	11.5652145279214
Gnas	7.50417077280865
Lars2	5.52090844783919
Rpl24	4.70158799688006
Rpl23a	13.3165440106616
Lcp1	6.83847850339761
Laptm5	12.935357743094
Hspa5	12.8342542681906
Arpc2	4.94811812090781
Spink3	0.742876802755562
Luc7l3	3.38939543729096
Rpl10	11.2839902205021
Rps10	7.24792968988456
Rpl28	1.6319796729604
Cox6c	2.65390051710073
Ddx5	6.63108521246515
Coro1a	19.3470330225576
Cd53	9.805219994171
Rpl31	6.00720938382413
Sepw1	14.5949569736677
Ptprcap	1.78285120920202
Myh6	9.93021657382327
Tpm1	6.31245378009823
Purb	2.64223538145569
Rpl10a	13.7323960885508
Srgn	7.79508953193167
Npm1	5.31854340893063
Rac2	17.41499123836
Cnn2	7.74453845334268
Rpl18	5.97675907552818
Btg2	5.82645750994423
Cox6a2	2.95387209571817
Erdr1	7.23511398227538
Atp5e	4.27330395547903
Baz1a	3.39695856038508
Myl2	8.61545603781445
Sell	9.03793840594396
Cotl1	10.0908245020667
Rps27a	3.26912496702432
Hmha1	7.40650113263365
Satb1	9.82922120026478
Gimap6	6.61445856618211
Serbp1	2.14179357306006
Dusp1	2.22885326741272
C3	7.97551132488781
Dgka	15.6304246011112
Tnni3	7.80143401605209
Rpl5	8.75320711350949
Rpl36a	5.67855701469394
Eef1g	7.55286176632494
Mt1	2.69568648467222
OTU_201	25.9468470305332
OTU_202	0
OTU_203	3.097283651335
OTU_204	0
OTU_205	1.48207260004177
OTU_206	2.06544489567627
OTU_207	0
OTU_208	1.24767605265964
OTU_209	0.164119743968918
OTU_210	0.1253272637152
OTU_211	0
OTU_212	0
OTU_213	6.41896623765551
OTU_214	12.0075854089078
OTU_215	0
OTU_216	22.6246282518612
OTU_217	0
OTU_218	54.569915000479
OTU_219	1.71719930404443
OTU_220	19.6970167275248
OTU_221	0
OTU_222	16.7249785883017
OTU_223	3.09504994364906
OTU_224	11.6472040366458
OTU_225	11.3784203365638
OTU_226	0
OTU_227	0
OTU_228	40.2245886762476
OTU_229	19.7290930283349
OTU_230	0.0210849890229743
OTU_231	11.9925820121127
OTU_232	12.7849182917669
OTU_233	5.13468492679451
OTU_234	9.51697039154265
OTU_235	25.0435015408749
OTU_236	31.0977037138326
OTU_237	0.172629001248603
OTU_238	0
OTU_239	17.6636761638076
OTU_240	6.64164274417759
OTU_241	0.0789113800059863
OTU_242	31.0593155086215
OTU_243	1.21731256995087
OTU_244	0.00786830091050832
OTU_245	1.5773365337352
OTU_246	13.0245472460761
OTU_247	0
OTU_248	0.240387860633976
OTU_249	0.356271004717428
OTU_250	5.89409820727259
OTU_251	10.4924729494658
OTU_252	0.221699064220139
OTU_253	3.20550753383201
OTU_254	0.300893653227745
OTU_255	0.195205471433397
OTU_256	0
OTU_257	0
OTU_258	1.89700359077201
OTU_259	0.469625375419059
OTU_260	1.4131442492279
OTU_261	0
OTU_262	18.1814985869393
OTU_263	0.327636746682429
OTU_264	25.0650447407329
OTU_265	20.8585654715216
OTU_266	18.295524763141
OTU_267	11.9652060875037
OTU_268	0.327235324259239
OTU_269	0
OTU_270	1.8144560160385
OTU_271	0.230688818905067
OTU_272	1.79714664524959
OTU_273	1.13174563591963
OTU_274	0
OTU_275	0.204920753536832
OTU_276	0.908727394465933
OTU_277	1.62652751977663
OTU_278	2.50686449788145
OTU_279	7.55120641060294
OTU_280	1.48550783441545
OTU_281	0.514845514402619
OTU_282	7.97198797580542
OTU_283	29.4061359884044
OTU_284	18.936371874779
OTU_285	8.79307345276358
OTU_286	4.63462554902031
OTU_287	0
OTU_288	5.76075940425484
OTU_289	15.3811681051915
OTU_290	37.7226535604543
OTU_291	18.4365114814664
OTU_292	25.5328036176229
OTU_293	3.53887922829638
OTU_294	11.3299110543072
OTU_295	0
OTU_296	0
OTU_297	22.7032872408539
OTU_298	2.8475876742348
OTU_299	21.0109642509524
OTU_300	14.3146999941242
OTU_301	1.35630438648591
OTU_302	9.71102840722035
OTU_303	24.6236269631419
OTU_304	38.325245247225
OTU_305	17.9844140020446
OTU_306	10.5497252194429
OTU_307	10.1812316812576
OTU_308	23.412294500568
OTU_309	2.88337393198939
OTU_310	0.0910515664129465
OTU_311	0.274910473359022
OTU_312	1.68302056403542
OTU_313	1.97174331917834
OTU_314	0
OTU_315	0.0311024976370068
OTU_316	1.23590956913813
OTU_317	0.442396645365013
OTU_318	40.3064606639383
OTU_319	8.53658437606408
OTU_320	27.2659137839392
OTU_321	22.1310876773331
OTU_322	0
OTU_323	0
OTU_324	0
OTU_325	1.38020902926105
OTU_326	3.96115530814171
OTU_327	5.7654154269598
OTU_328	0.278445715424347
OTU_329	16.4304257999549
OTU_330	1.77680735948331
OTU_331	4.21063041028768
OTU_332	1.28083239293735
OTU_333	9.49789832233552
OTU_334	22.6371718040029
OTU_335	0
OTU_336	2.09284790859853
OTU_337	2.31611790572489
OTU_338	0.641250970111912
OTU_339	13.0133981780272
OTU_340	18.8710740425679
OTU_341	0
OTU_342	0
OTU_343	3.20485389940502
OTU_344	0
OTU_345	7.10587486000837
OTU_346	4.26538431562134
OTU_347	0
OTU_348	0
OTU_349	1.06063352234749
OTU_350	0
OTU_351	5.25921253832802
OTU_352	0
OTU_353	9.1785589330137
OTU_354	17.632372637969
OTU_355	2.55939191039895
OTU_356	44.941183867374
OTU_357	0
OTU_358	25.5295746262218
OTU_359	11.9043128910812
OTU_360	0.883974086474646
OTU_361	0.850606566222421
OTU_362	6.10584023212765
OTU_363	45.2395571834603
OTU_364	21.2832562403087
OTU_365	0.126610096797085
OTU_366	38.9958759770726
OTU_367	53.4704579305831
OTU_368	10.1270569270495
OTU_369	29.1172253082718
OTU_370	1.0791322705668
OTU_371	3.39911238784646
OTU_372	8.9225374957506
OTU_373	0.571410328877791
OTU_374	2.30985531392387
OTU_375	6.5813568650086
OTU_376	2.47782612055031
OTU_377	9.38031544826411
OTU_378	2.76440527600649
OTU_379	5.62336957192804
OTU_380	13.4145105873531
OTU_381	2.9733469702645
OTU_382	22.0966970436795
OTU_383	15.8840521528094
OTU_384	16.8669685594144
OTU_385	0.97445351829601
OTU_386	0
OTU_387	15.3064071462286
OTU_388	2.50676445909212
OTU_389	11.5317449082452
OTU_390	0
OTU_391	1.21915111831802
OTU_392	9.96588806610375
OTU_393	56.5255012720845
OTU_394	0
OTU_395	9.87033778346436
OTU_396	0.770191790219228
OTU_397	1.30477945935051
OTU_398	9.35032976334907
OTU_399	4.24143824270046
OTU_400	20.5128438425729
OTU_401	6.79937929265216
OTU_402	34.3608213678444
OTU_403	0.176429056846917
OTU_404	0
OTU_405	7.61876796447055
OTU_406	0
OTU_407	0
OTU_408	28.243371445208
OTU_409	9.46823683726297
OTU_410	5.50830338235238
OTU_411	0.0916368244530661
OTU_412	0.447647008709722
OTU_413	0.0420010471500012
OTU_414	26.862756108581
OTU_415	37.5649219762952
OTU_416	0
OTU_417	0
OTU_418	10.0717387724245
OTU_419	0
OTU_420	16.1971868303199
OTU_421	24.0614389872443
OTU_422	43.7105635010883
OTU_423	19.1887262840355
OTU_424	0.398380568930036
OTU_425	34.9607037415109
OTU_426	0
OTU_427	0.974587857231596
OTU_428	0.126610096797097
OTU_429	7.62243902114587
OTU_430	18.5548657302895
OTU_431	12.0674945534716
OTU_432	8.03345490303773
OTU_433	0
OTU_434	1.23399400647308
OTU_435	0.57983481453144
OTU_436	8.70251133926898
Blood_Total_T_cells	3.18183461988768
Blood_Total_B_cells	3.51096892564629
Blood_CD4_T_cells	1.50547496998023
Blood_CD8_T_cells	1.62755463272765
Blood_CD4_T_cells_CD44lo_CD62Lhi	8.46986155044932
Blood_CD4_T_cells_CD44hi_CD62Lhi	0.284702817550376
Blood_CD4_T_cells_CD44hi_CD62Llo	3.15239738016511
Blood_CD4_T_cells_CD44lo_CD62Llo	5.6422085605898
Blood_CD8_T_cells_CD44lo_CD62Lhi	1.93366144715225
Blood_CD8_T_cells_CD44hi_CD62Lhi	3.01235681611016
Blood_CD8_T_cells_CD44hi_CD62Llo	0.348345299002521
Blood_CD8_T_cells_CD44lo_CD62Llo	2.38914780863202
Blood_Total_myeloid_CD11b_CD11c	7.67476479610124
Blood_CD4_T_cells_CD25+	0.152694983697585
Blood_Total_immune_cells_CD45+	2.09565891777375
MLN_Total_T_cells	2.29448434668586
MLN_Total_B_cells	1.90316268714399
MLN_CD4_T_cells	1.88359455727611
MLN_CD8_T_cells	0.629950359746495
MLN_CD4_T_cells_CD44lo_CD62Lhi	1.32845800913548
MLN_CD4_T_cells_CD44hi_CD62Lhi	0.326059884098031
MLN_CD4_T_cells_CD44hi_CD62Llo	0.530375196161442
MLN_CD4_T_cells_CD44lo_CD62Llo	1.90557481404114
MLN_CD8_T_cells_CD44lo_CD62Lhi	3.19452284181981
MLN_CD8_T_cells_CD44hi_CD62Lhi	0.58001736894854
MLN_CD8_T_cells_CD44hi_CD62Llo	1.36416678528241
MLN_CD8_T_cells_CD44lo_CD62Llo	5.10277318539914
MLN_Total_myeloid_CD11b_CD11c	0.27577334911861
MLN_CD4_T_cells_CD25+	1.34726051845715
MLN_Total_immune_cells_CD45+	2.27462703240236
MLN_Eosinphils	0.0703209304767551
MLN_Neutrophils	0.0233792632643747
MLN_Ly6C_Monocyte	0.13875397465379
MLN_CD11c_MHCII	0.227118582602721
MLN_CD103_CD11c_MHCII_DC	0.00528393683339661
MLN_CD103neg_CD11c_MHCII_DC	0.156746144175851
CCL2_BacillusS	1.73537704367196
CCL2_BacteroidesV	1.46527865771907
CCL2_CandidaA	2.93567829265775
CCL2_CD3.CD28	1.378778987871
CCL2_ClostridiumP	0.824864719908594
CCL2_PBS	0.813790741105359
CCL2_PseudomonasA	1.78160680919719
CCL2_StaphA	1.52946035216289
IL.1a_BacillusS	0.238036759518165
IL.1a_BacteroidesV	0.546586029396587
IL.1a_CandidaA	0.447607351665883
IL.1a_CD3.CD28	0.377062750408181
IL.1a_ClostridiumP	0.64550326743192
IL.1a_PBS	0.201039517441654
IL.1a_PseudomonasA	0.28303769476279
IL.1a_StaphA	0.25646358188641
IL.5_BacillusS	0.605514375438731
IL.5_BacteroidesV	0.785757799110769
IL.5_CandidaA	1.717625904114
IL.5_CD3.CD28	12.1998792839321
IL.5_ClostridiumP	0.842774172526882
IL.5_PBS	0.755852710592721
IL.5_PseudomonasA	0.818624813530331
IL.5_StaphA	1.04851088799115
IFN.y_BacillusS	14.8206315501571
IFN.y_BacteroidesV	6.59121146898767
IFN.y_CandidaA	8.31826937700874
IFN.y_CD3.CD28	5.87229630907767
IFN.y_ClostridiumP	15.9006054617299
IFN.y_PBS	3.31802406564062
IFN.y_PseudomonasA	3.91756262048736
IFN.y_StaphA	7.94846785076287
TNF.a_BacillusS	0.501446835372814
TNF.a_BacteroidesV	0.179330189400514
TNF.a_CandidaA	1.13880163483131
TNF.a_CD3.CD28	8.29414522704871
TNF.a_ClostridiumP	1.36148680919165
TNF.a_PBS	0.0783699452918412
TNF.a_PseudomonasA	2.11882133585294
TNF.a_StaphA	1.59560260742044
CXCL1_BacillusS	8.8100236136262
CXCL1_BacteroidesV	18.2883146183924
CXCL1_CandidaA	10.5248445076903
CXCL1_CD3.CD28	2.27442202111161
CXCL1_ClostridiumP	5.90830065389406
CXCL1_PBS	1.93251595204579
CXCL1_PseudomonasA	31.7995974387963
CXCL1_StaphA	24.682760057878
IL.1b_BacillusS	2.50807016508529
IL.1b_BacteroidesV	1.32120690078548
IL.1b_CandidaA	3.78934262036995
IL.1b_CD3.CD28	0.522313486879866
IL.1b_ClostridiumP	1.10297740297393
IL.1b_PBS	0.225052292657417
IL.1b_PseudomonasA	1.35172724535541
IL.1b_StaphA	0.788204373240427
IL.10_BacillusS	24.2782887999213
IL.10_BacteroidesV	23.6184776892971
IL.10_CandidaA	19.5586107163492
IL.10_CD3.CD28	21.870582727381
IL.10_ClostridiumP	18.0614253721944
IL.10_PBS	9.96139892235525
IL.10_PseudomonasA	28.2650666629364
IL.10_StaphA	15.2832308815465
CCL3_BacillusS	12.6526426499158
CCL3_BacteroidesV	9.89993082198848
CCL3_CandidaA	2.85274227853287
CCL3_CD3.CD28	46.0255567052379
CCL3_ClostridiumP	12.8042204649937
CCL3_PBS	1.55002691191982
CCL3_PseudomonasA	18.7467602789596
CCL3_StaphA	7.64293020277188
CCL4_BacillusS	13.1786584555912
CCL4_BacteroidesV	14.9992906323904
CCL4_CandidaA	6.92180598312509
CCL4_CD3.CD28	12.0852297491879
CCL4_ClostridiumP	19.3842812720392
CCL4_PBS	7.46912555968772
CCL4_PseudomonasA	10.4717874581578
CCL4_StaphA	4.00718563362051
IL.17_BacillusS	4.55496635543866
IL.17_BacteroidesV	1.47191428528042
IL.17_CandidaA	2.64608787054604
IL.17_CD3.CD28	18.2330625951672
IL.17_ClostridiumP	3.24884934748787
IL.17_PBS	0.216052297205229
IL.17_PseudomonasA	1.47769677777746
IL.17_StaphA	0.431927324755137
IL.6_BacillusS	6.75624724901071
IL.6_BacteroidesV	31.5138327962563
IL.6_CandidaA	11.9689012354311
IL.6_CD3.CD28	6.30347152430911
IL.6_ClostridiumP	7.32514928407452
IL.6_PBS	3.05535316891825
IL.6_PseudomonasA	7.71619539335332
IL.6_StaphA	8.47828001786192
IL.13_BacillusS	2.22832447084591
IL.13_BacteroidesV	1.94584472726314
IL.13_CandidaA	1.80779810621921
IL.13_CD3.CD28	1.09808769575758
IL.13_ClostridiumP	1.1420236310712
IL.13_PBS	0.993389084092586
IL.13_PseudomonasA	0.996243490487058
IL.13_StaphA	1.135060404957
