mouse_id	A10.MCP.1..CCL2.._BacillusS	A10.MCP.1..CCL2.._BacteroidesV	A10.MCP.1..CCL2.._CandidaA	A10.MCP.1..CCL2.._CD3-CD28	A10.MCP.1..CCL2.._ClostridiumP	A10.MCP.1..CCL2.._PBS	A10.MCP.1..CCL2.._PseudomonasA	A10.MCP.1..CCL2.._StaphA	A4.IL.1a._BacillusS	A4.IL.1a._BacteroidesV	A4.IL.1a._CandidaA	A4.IL.1a._CD3-CD28	A4.IL.1a._ClostridiumP	A4.IL.1a._PBS	A4.IL.1a._PseudomonasA	A4.IL.1a._StaphA	A5.IL.5._BacillusS	A5.IL.5._BacteroidesV	A5.IL.5._CandidaA	A5.IL.5._CD3-CD28	A5.IL.5._ClostridiumP	A5.IL.5._PBS	A5.IL.5._PseudomonasA	A5.IL.5._StaphA	A6.IFN.y._BacillusS	A6.IFN.y._BacteroidesV	A6.IFN.y._CandidaA	A6.IFN.y._CD3-CD28	A6.IFN.y._ClostridiumP	A6.IFN.y._PBS	A6.IFN.y._PseudomonasA	A6.IFN.y._StaphA	A7.TNF.a._BacillusS	A7.TNF.a._BacteroidesV	A7.TNF.a._CandidaA	A7.TNF.a._CD3-CD28	A7.TNF.a._ClostridiumP	A7.TNF.a._PBS	A7.TNF.a._PseudomonasA	A7.TNF.a._StaphA	A8.KC..CXCL1.._BacillusS	A8.KC..CXCL1.._BacteroidesV	A8.KC..CXCL1.._CandidaA	A8.KC..CXCL1.._CD3-CD28	A8.KC..CXCL1.._ClostridiumP	A8.KC..CXCL1.._PBS	A8.KC..CXCL1.._PseudomonasA	A8.KC..CXCL1.._StaphA	B2.IL.1b._BacillusS	B2.IL.1b._BacteroidesV	B2.IL.1b._CandidaA	B2.IL.1b._CD3-CD28	B2.IL.1b._ClostridiumP	B2.IL.1b._PBS	B2.IL.1b._PseudomonasA	B2.IL.1b._StaphA	B3.IL.10._BacillusS	B3.IL.10._BacteroidesV	B3.IL.10._CandidaA	B3.IL.10._CD3-CD28	B3.IL.10._ClostridiumP	B3.IL.10._PBS	B3.IL.10._PseudomonasA	B3.IL.10._StaphA	B4.MIP.1a..CCL3.._BacillusS	B4.MIP.1a..CCL3.._BacteroidesV	B4.MIP.1a..CCL3.._CandidaA	B4.MIP.1a..CCL3.._CD3-CD28	B4.MIP.1a..CCL3.._ClostridiumP	B4.MIP.1a..CCL3.._PBS	B4.MIP.1a..CCL3.._PseudomonasA	B4.MIP.1a..CCL3.._StaphA	B5.MIP.1b..CCL4.._BacillusS	B5.MIP.1b..CCL4.._BacteroidesV	B5.MIP.1b..CCL4.._CandidaA	B5.MIP.1b..CCL4.._CD3-CD28	B5.MIP.1b..CCL4.._ClostridiumP	B5.MIP.1b..CCL4.._PBS	B5.MIP.1b..CCL4.._PseudomonasA	B5.MIP.1b..CCL4.._StaphA	B6.IL.17._BacillusS	B6.IL.17._BacteroidesV	B6.IL.17._CandidaA	B6.IL.17._CD3-CD28	B6.IL.17._ClostridiumP	B6.IL.17._PBS	B6.IL.17._PseudomonasA	B6.IL.17._StaphA	B7.IL.6._BacillusS	B7.IL.6._BacteroidesV	B7.IL.6._CandidaA	B7.IL.6._CD3-CD28	B7.IL.6._ClostridiumP	B7.IL.6._PBS	B7.IL.6._PseudomonasA	B7.IL.6._StaphA	B9.IL.13._BacillusS	B9.IL.13._BacteroidesV	B9.IL.13._CandidaA	B9.IL.13._CD3-CD28	B9.IL.13._ClostridiumP	B9.IL.13._PBS	B9.IL.13._PseudomonasA	B9.IL.13._StaphA
504949	9.27854415849928	10.3316800918041	7.35937617661964	8.08943186285129	9.44337824970844	5.47429198482209	11.5607875448352	7.20631620927802	4.03367363830608	5.03823144693187	5.33662689429897	2.95211399114422	4.27604900756766	2.77810719553419	4.87649760843985	3.87359032327459	8.77356725082837	11.9178002279396	8.14699460390058	62.1425739092764	6.60051471290949	5.64283385680339	8.89730769100315	7.54853976440075	23.7223935321865	56.9028385031366	10.306582422119	1170.85217285358	21.3026885864873	6.07907773009916	30.9150860441845	72.8573251860157	5.51553562863141	7.39355590805403	4.54677018343584	59.633399324219	10.7742351360365	2.74391373514964	7.28902216475146	14.9287688578622	37.5146136117477	75.5130337499272	21.6123594075634	29.876952002644	38.9522193400408	10.1100040753163	55.4143738649022	38.4420367766368	11.3262298170753	15.8267992407936	15.204501485945	17.4256830897151	13.334934691761	9.46722451713458	19.7385972318555	16.8361906380593	74.9159786471248	181.242105770587	90.7106261902757	264.083700778958	116.669998980156	122.7276702174	254.315518714756	223.142721893986	81.3553501655973	138.226454632045	15.1670041290791	257.645231405749	28.1135327255155	10.5219348885992	156.832722120466	108.016265706181	46.5041788779707	43.1136475608339	3.15522410256996	151.100984268383	43.3368495721209	11.0634294503537	66.277120934481	40.7905658006115	9.17332958036661	14.551318263543	14.7459660015993	46.0402517123665	9.25276358852162	5.82170123678298	15.6828592624361	11.809908478566	82.7855129367464	157.153168979833	87.2630177740417	98.8666021283275	70.3107470940933	46.3582020255894	125.936260987824	89.4072764038488	6.41173544090064	8.10184254647433	6.01919167253525	9.5798090679715	6.85961032523204	3.3790763109346	8.06418114896633	10.5705529443362
504954	162.322894358397	64.0972266792996	28.7416142655739	35.7775383635949	65.1320446822694	20.833670780783	73.6188820101868	138.3313545595	7.99162118628739	7.18763122131111	7.59142240120182	5.0607283814249	9.73732770320567	4.22851938976403	13.1014270478163	8.93215883521023	10.4711310368948	12.0850146104863	11.9846200137226	141.892926309795	11.8455120829801	11.5022039552369	12.0738499269868	15.4102645701474	839.025441586308	318.531367070211	313.029221180381	3851.17199175628	1744.564478776	29.5328710313456	3227.31444527452	2636.00731655893	27.9464014054344	77.7134749669937	15.5220643750167	207.14828967493	112.381116877738	7.05980326356074	50.4712237571926	139.659941283543	2601.3607892847	2466.75889993095	500.369493205544	240.543276040423	1763.42089139134	312.225644207394	2570.32685431154	2004.94581592876	10.0960455674456	11.9560093598439	10.7908211030665	16.1281782680707	15.9618548134317	14.3365592949903	14.6202451318115	13.7347528260331	172.419157475958	257.523325484891	105.341308660336	253.348855171248	215.506238152957	165.898905220067	265.080825007407	257.043559370185	425.442847569609	638.153294912883	79.003071934233	371.115137530793	470.865483418916	27.4971555787129	535.297166557652	606.46650261651	182.694729094434	197.366450453893	64.5523900434965	461.536278909185	146.45020277325	58.1209025897025	209.565856090123	321.760127661645	28.6533046475341	25.1745828793666	39.3849699825404	292.965188105032	13.6075308423303	13.8562747024531	23.0522243215239	46.3357997543155	159.872262347784	222.944429109194	90.1152209760186	144.688971877209	106.130385297254	94.135875201558	246.932981533658	154.204627381141	13.3951639281535	12.5073837382199	7.65499073873882	15.8348713413907	10.2357616589209	13.3370019004835	15.2085052403728	12.6895430931156
505048	9.79268893323629	8.24366673501335	9.7441559737982	8.98304936945114	9.04599554450902	6.78678491029866	10.6425970319668	9.87035184660789	3.16084599976249	3.0514691771016	3.62345418316552	2.57579796552184	3.25347770125304	2.74544184547568	3.70152300516331	2.99727011733472	6.51067495899087	9.86648806671101	8.55305939563786	10.1596324379208	6.21087252626815	6.92029131340883	5.8926475897901	5.96596707422532	21.6673521362505	18.3596716485514	15.2972550487666	1004.39088454556	18.2330895600926	18.5410765316539	387.180892874458	11.7836835080281	5.75039329166112	6.72514173653727	3.45124630622244	49.9892716836179	6.62046091561889	3.3425791312998	6.03674106742198	7.80077509144111	49.3264581612382	64.4406361213785	23.5447200707681	15.8931617582773	29.7768802579879	13.5674578896688	184.132955013885	31.3139489347206	10.5766989408936	15.9982286708783	13.6372539522854	10.7060939904702	10.1652078887511	8.58515621044569	11.336271050062	10.0318890728564	120.71771830449	168.233734653429	132.782337943621	157.895506898519	127.145901918472	111.189606756276	296.947064455841	65.2717551005098	107.635826784035	157.063139977325	15.6455891764086	290.969250198175	29.0111164686164	13.2078193274924	150.056663943053	70.649415308671	58.0631390516431	59.7716628002912	47.8853236500453	163.415108953218	38.7791691802139	15.0656988126899	62.58949345314	37.4791775540649	12.3453957404454	11.2571823261881	10.8611965167283	67.1505450909497	8.325185533696	12.1291576092589	6.8463177148232	17.5852557380483	106.387230167829	191.652782071627	58.2587015654407	102.348753233351	78.1433313378119	61.7859679960639	161.418893738543	62.6438849717119	7.97387404959465	7.15930723727732	6.49216674263905	4.66736689481786	8.30554250499598	4.79540852304341	7.52414284739809	3.91162026814716
505049	13.7801195305522	9.30762622162965	9.73930295989112	8.55259305345804	10.1179748405992	4.11719611038842	31.1404121391305	15.9728723950217	3.64214079359001	3.27000576241486	3.70622448580971	2.02724784917238	4.85938940581669	1.71541962423732	10.2832512141814	3.88950369914801	7.36180434077772	7.38139612153937	8.13187534093436	25.2103567770294	9.24521863620215	3.82792958226725	20.9479465275643	5.10579435326542	18.7596486224197	45.0061500207628	16.392134908461	499.436431030374	18.6138267134874	5.48022686142476	273.457106585894	36.1380233381606	6.5476467637744	12.4603800198339	3.96653004157782	40.9403191292343	14.4827376398673	2.56695098788988	20.774194506335	30.82588047104	674.127916444308	816.582613158931	58.1297249902282	26.7665321167407	495.4532723332	19.5156381721853	1846.88014805074	906.83887622043	9.96286904845942	13.7706903520045	9.89392417546529	13.1099292825971	16.1281782680707	8.8018303511168	41.0436251523464	11.5625092703426	158.160176815496	205.361887414862	55.8095145589047	145.617155442645	145.889158940999	119.204197724825	612.316887377021	144.254651795189	139.282177765322	231.828872093308	23.9799652351402	124.596869281665	112.225338019343	7.23563450610661	411.080488476483	301.004202835351	35.2797687027453	56.3827205408564	36.0492009216306	91.4654001936571	28.6575559284339	17.1024779002559	125.962634630671	43.4585251480524	7.93289207458703	8.1391569365691	11.9078792689507	43.8097089598256	9.87849917534274	7.73911543736774	17.898274846446	12.2587706676865	99.398053321796	153.060404667534	63.6678128450603	90.9554653537525	89.7823596126615	1.00000000000294	361.388565948833	145.221204939074	10.1319952704081	7.65124840753202	9.20537624628798	6.39712800750272	11.0680255896398	2.13271388241991	13.2439431833987	7.69242620267916
505050	15.5418027747211	18.5575998755339	12.6816715445515	14.0553135928282	6.15729513893702	3.4259968983263	9.14771101018698	13.915337375626	4.34683653099533	5.2453237587092	3.84658640361422	3.70152300516331	3.86246360825331	1.39301083594352	3.69838977231206	2.92310469141607	3.4862872999967	12.1129369196788	6.97804542803479	9.20870209319236	7.40590732509299	2.783394973505	3.78458766751294	0	190.494214016252	22.3838886828242	7.53601367757338	10630.8978518504	13.8248278567008	0	866.301031350344	165.544067582472	9.13051311206138	23.3800695154288	12.3968086916343	146.81661478216	8.37286028542597	4.11681603467245	9.42093467112475	19.0527086278387	239.299332902235	309.224187709825	136.204760319301	111.697589024754	101.849496673296	67.9911679147812	257.028623313903	157.820931383041	2.3781412739251	10.4425724665827	9.66302846875015	2.60542284040974	5.10357176917697	1.82101580401288	1.21363939836561	4.03309733189775	37.3859005940762	266.285030091109	102.724822964932	88.0803658588573	2.01583564819929	1.00000000000004	91.8658614225583	1.00000000000004	124.057881810149	250.914072473512	51.9275912555209	326.762425405004	49.6346609148361	27.778427020533	195.843274945011	169.866023189583	39.5606669775902	0	28.02051211937	234.037308061572	32.981587377903	0	21.166766211455	157.705766419048	3.56688098090553	27.0189646790301	10.0762640907677	325.614473231858	2.93449371572364	1.41536980397653	16.9833921568548	43.7064197250042	105.025588918026	206.387506064059	78.4649357626109	170.265051908674	87.7499829595042	1.00000000000294	172.687148376169	69.3642831060858	2.37727452444668	6.64980481776333	3.98152868129498	1.0818640154936	7.57644872448722	1.45273146522975	5.56649777352449	3.3566312872043
505054	8.41736729906717	6.49732024864923	10.7349098475887	3.78173514361695	4.54781076721693	1.50319280230422	3.64209779699906	5.00796943311179	3.08090235370186	2.35327277659771	3.59082884335125	2.22159071252443	1.9916778173644	1.19444021429554	1.91122841543229	2.15089950777451	3.97502009447211	5.16264045149912	8.11676401459565	12.3480774333435	4.54915205868615	0	3.04350296680208	2.3041269217706	23.8218991474862	148.621024494863	14.8776777395561	2044.11825056207	24.0013792646691	0	74.9817717127743	3.74239693045505	5.41098380793066	8.47775283204458	2.83470022919939	83.3722965834928	8.73743913054216	1.29123484142181	8.07390806520559	13.2796028052209	75.4163459613343	90.9993091915402	25.6128813623075	5.44328036043772	45.3072913139062	1.5882395468681	103.176723927443	43.5294154505998	3.91331052450515	7.74765165408413	14.7080242855348	0	1.92688044401918	0	1.22684678804156	2.13523498488724	1.00000000000004	1.00000000000004	37.3859005940762	1.00000000000004	1.00000000000004	1.00000000000004	1.00000000000004	1.00000000000004	99.5126638522032	177.04437028731	18.7740598991033	281.596061578154	29.1719943662948	5.88857492131628	238.568015846793	159.457037053858	43.8637484305449	43.1339456099498	31.2792958724827	174.736254098315	3.65765607774322	0	11.4086046368193	32.1209750744189	7.27228917363647	6.53528354587881	16.5002259676628	69.458411372311	4.15479050396576	0	4.10796698629834	4.2533726669195	111.733800081878	626.000000000029	69.0438614238048	127.553989718112	1.00000000000294	1.00000000000294	176.209717959912	72.8796921929909	7.14446661997834	4.58812921227088	7.52040843413726	1.79594956414807	2.43003589594926	0	5.05702573193707	0
505057	98.9353042571529	16.8226664112111	14.7684776965949	13.4031039318425	22.14846805326	7.84878468178802	41.7272235481292	49.7254622306603	4.99678094835048	6.17230362912088	4.28919058000809	3.77067362025528	6.00551070055147	2.06432530545427	8.79715359212712	4.52959976568197	8.85084964457508	8.98524182849306	11.0464678580637	91.2980257310026	10.5358757713643	4.36165169062225	11.6735560364573	8.23281974294711	311.257728688124	47.339677820056	20.6557818875365	4955.81614619577	45.4457605209635	5.51273855377028	808.549347240132	83.6599603644855	18.721166764505	28.4454360335509	8.66830822120774	231.710601005805	44.6673957548412	3.54493120487575	34.6580313627239	79.5460588814425	646.331261685244	601.476361311184	69.3539445659723	60.7300133091583	563.516069014317	33.9480297756116	820.420615925618	615.836277625724	11.336271050062	11.4719432902961	6.621036478206	10.2740375324472	7.5128413292273	6.59370943048251	13.9505113854254	8.55634068953415	152.033046260296	249.949643960896	54.6315425821062	155.240218165169	236.154492137937	56.8163579698378	288.046717303973	146.093053133474	455.832473692087	622.552511656235	28.7594335459772	460.422523326947	1	16.3758037110463	520.00841927522	456.833386795148	160.539348370471	160.363824254763	44.227973074861	336.149631568406	88.6559495987479	11.322284385056	217.624354611057	197.983307809906	23.0522243215239	9.34380973187243	18.9969377934702	211.179619172052	21.2442726583998	4.44011261934144	14.0869521545201	12.7498184886699	160.464668861306	281.762193345721	73.8927332619271	157.812494824296	109.291062616149	68.5095981708326	236.905212910081	118.18349832147	13.4688356840798	16.1823971852152	9.39626279986317	7.12592165200741	10.5050847858862	5.38504005076013	7.26702345816069	10.1665765799629
505149	11.0944478661441	9.65680994666961	12.6380492240727	13.2531339775866	12.8028192783402	5.23811703083833	11.5073622627666	9.33186340055452	3.53821354586117	3.92299079943817	4.10153220787046	4.01113560617518	3.99988193534439	2.69880631796326	3.63123642803841	3.77698078821371	8.3594907144744	9.04226505842264	9.81342849274049	94.2648188160477	13.3845398925215	5.66991699046494	8.81991447736094	7.85610824247799	17.8553384058165	12.1965859003209	24.8249778558427	4193.69595149173	25.047591964738	11.2274878225315	42.3222474499674	23.3456184188855	11.3218089703322	17.5339677302026	4.30203697132369	149.151678013264	15.7825729146481	2.67389462241339	19.4692285112729	23.2467780046303	49.3886313119048	112.682605493852	37.3952260429092	30.5650042099689	63.7385835659496	13.2544414673193	131.982574104101	70.4132394488987	11.6682862390693	9.91361498707352	14.4654484677553	10.6712343810168	16.5079968576796	7.47073190356337	12.3561946445173	11.8600037888986	164.922492436756	154.640613344191	144.322875649514	229.694334288783	144.868292094034	8.97815869556419	201.46921861476	200.445665524105	208.614531895201	329.156927848962	17.8915753528656	604.718574196078	187.74497582281	9.52460551867919	435.482722056288	202.110812406559	58.0823949081628	56.1695251799017	51.4374430329215	460.78783205548	69.6942026658826	22.5451602061504	88.6731673734202	57.5620146538198	10.9448425506252	11.2813153495257	13.6775664467371	192.32602872732	11.7304788073114	7.34062984692971	12.3330101830531	13.0067749457277	94.5164624170902	133.2938752568	75.9293599940348	130.803420358564	91.9576540014322	38.8615429569868	112.629738817533	80.6985956398979	12.677914779409	6.37157730959413	10.6398966532017	10.0091020776918	10.6167793336239	4.35212231381809	8.24890466008503	9.40390492698472
505150	6.5399522109871	5.99741236967889	7.07737175810883	6.57786998616585	4.80212228361801	0	2.22674945796663	5.78186775571081	2.45615478516177	2.58828720415233	2.89130713778655	1.56094163387742	2.47800943252659	0	1.9374941475918	2.0400060209948	2.86083231185995	4.42384677807787	6.74313049811917	132.444400409531	4.19731311421518	0	1.99821510398824	2.80443182752263	64.8992599717119	8.84719951016325	10.0780369547333	1411.9996926946	10.9021270957067	0	204.072109069223	46.9690557247769	3.46399242745652	5.76744996194383	2.78177730920165	37.484984418605	4.44710327395379	0	4.08901589299115	9.35112848669655	20.190943476018	35.3020094626004	19.296194322452	8.54987911374215	19.9434944346252	0	11.3273491942801	18.3107029644744	2.750101222179	5.30999381614317	9.31593683056881	2.2140801402771	3.16559813099824	0	0	2.87202837505292	1.00000000000004	26.9805377783041	36.7670995026685	1.00000000000004	1.00000000000004	1.00000000000004	1.00000000000004	1.00000000000004	25.9845793956128	86.2704640164973	9.93251390588333	157.014632677374	16.3992084304856	2.44716204402452	123.788366751369	85.2559874706966	0	14.9573503122873	37.189557343516	122.009820531383	0	0	15.152379094937	24.0916926587843	7.49916798910853	7.76056692772256	10.6054842781517	87.7054463524616	3.57089339391291	0	1.90040045725161	2.92341218698359	79.8018908781224	226.743955503202	25.3975048248526	110.507224684404	1.00000000000294	1.00000000000294	159.986027197552	60.3931344442932	3.75948460307559	3.65775515151639	7.34887913347471	4.78500095456025	3.05578397931175	0	1.6032450984551	1.18097594672955
505153	40.3015814059801	33.7050842060647	16.6654064409645	21.8531707645161	22.4661850059284	6.47838150590013	65.2249087608422	18.3688370875901	3.42458943264404	4.89191111175492	4.16161429087333	2.6538471126206	3.62967953963658	1.28365324181493	4.86794114818484	2.94920868473519	6.11809141083528	10.0207792155053	6.953963699632	44.4923102749694	6.52955717475094	1.62866114703763	4.67566066194331	4.18100179002644	615.990450824839	2560.22254701425	4.48781498336434	1302.30952282107	184.054386875495	0	2711.20325462818	544.744685563749	8.11792332204864	16.7454952738759	4.01165266542587	39.0515400447781	11.9750731173896	2.10725093868099	20.6242093278689	21.4040878132854	969.687817770513	865.999379913399	466.349230835802	390.440349283686	774.946083345791	140.910997068363	1583.72281067998	538.142089360952	4.88237412787313	9.81030779823306	10.002299920513	5.19362216412184	17.8697119551138	2.57749961399829	11.5272781012173	4.50167931724896	134.947333882598	153.037747758933	37.1208358282411	89.0879866633055	150.622677587401	1.00000000000004	141.997401830127	1.00000000000004	148.06798935315	275.546173017748	43.7864294209085	147.51431578194	55.3089338993249	13.1022970856023	384.31613850036	214.093754118838	67.11678560558	47.1655537787006	37.7891897725635	109.595195327485	48.3242949315034	0	115.368497759783	63.30834006121	12.6187600410027	42.1285272935146	9.46945517658879	96.6037195555458	15.6960664052364	1.22807128896416	63.3427120763857	5.28306305780552	123.92728437264	626.000000000029	97.3401837254294	104.487430926572	103.67859917158	27.5985894498197	250.436193092502	86.4530928402842	5.70238616349552	22.8894978322901	10.5782565713412	5.00098822433855	5.03249458180634	3.03390342110475	2.65935613756315	4.10537220233803
505248	7.04874342804212	16.1737228009766	6.16200451681982	7.87763873240981	2.77451153108285	14.1807465156634	5.03091845830399	3.70306561570711	3.03238884329939	5.93627149714992	3.10303970353771	0	4.120987415172	0	2.59662497049848	1.53322728295628	3.08347181754554	6.20622309078765	4.54915205868615	38.687229331759	2.81849081524656	2.07843449150849	2.62419222706992	1.16169117059586	166.9146931494	58.3090528492791	8.30375468810523	425.655205640364	10.6680358789726	0	491.597274897449	2.92574965608165	3.71363107466368	7.25047876927524	4.11681603467245	89.8820881870262	5.80779750816079	0	7.19592571637647	9.0609854842083	45.5532964212669	88.0847874696128	23.9387125829432	4.00939082741414	24.7724910606851	1	78.464499961588	18.9105720276656	1.76282058824538	1.22155697921773	8.84528126370149	0	4.81062472966765	0	4.39036815553469	2.41893627979282	77.1524864077224	84.2605989688999	124.942319831551	1.00000000000004	1.00000000000004	1.00000000000004	49.9684005033074	1.00000000000004	94.5587053494509	1	17.0298071323136	317.885216693887	55.6406383750301	1.40383256289823	168.297303537236	107.089710925579	95.4756658505423	0	12.4456253591042	148.391779630633	218.173773440232	0	39.8480871708597	16.1058722664086	6.25426907079468	17.4631269642351	10.1346586128166	137.502635563441	4.66563569914972	1.24547054772083	2.00222123786672	7.35116315431116	97.3153912504757	257.064315164899	42.7257198859984	123.274910155435	12.5856998494938	1.00000000000294	152.435268144719	38.7144048765417	1.18800288777794	0	2.54844471694724	0	10.3896096662926	1.41027525542721	4.86142701254137	3.84199490505564
505349	8.48013764783033	7.02966326066117	7.60380680134248	3.74673221309796	7.22065489374378	2.3559246181181	5.14588520541996	2.70497306715968	2.74827704919564	3.09122646738762	2.99727011733472	2.61890429791849	2.06689121716052	1.69268295322526	2.49581591495826	2.74969502747099	5.6473448052758	7.48942310363394	6.53428035331376	6.69548874282197	6.82435625543814	2.94625021690912	6.28541112646492	3.47103892116847	6.22752418551439	15.6192026542592	8.87409415497356	8.01841562815813	14.4792469323188	1.30110220992844	9.33672366605496	4.02710767642399	4.09779114091624	5.06590554377048	3.93456542458106	3.70071105998321	5.84974385143528	1.98222738215646	6.74102364682826	3.28500215765073	2.93936718447859	37.5295416158174	11.9587653032331	5.2027381179288	21.334037311284	4.41565336074199	9.68014844171315	6.63753230947515	12.528903524423	11.2108419259669	12.5543251761705	5.95465995076995	11.4468026845993	5.04376607843556	10.4773216597366	7.18198656168775	134.040717204899	149.949512720624	20.249353746634	53.534475502546	92.8645287555867	1.00000000000004	175.803536603281	11.1252362876545	39.5726066806293	41.8372120701354	8.98187232966086	11.8263904805172	20.9988354451568	7.25731094402168	83.136861236544	8.83818942101952	102.902170763737	50.7266180986833	13.1595805026977	29.3782655559777	39.5606669775902	2.8767169197833	41.5057101340835	10.7831949462134	27.0338139827245	7.23558098395921	4.87727209489988	9.13935289256556	8.61789977313949	2.12888196643717	4.80933731703637	6.05625986961689	91.6387144063527	104.049356378074	59.7487919960276	1.00000000000294	84.6420516688435	27.5985894498197	129.424841927646	26.4662357558809	5.27527756031567	5.08859920165595	5.71313834171779	5.7490040272218	10.3011299719667	3.47891416229204	3.41120432915435	2.71377924171637
505350	13.8718817289016	12.351968618455	9.59858940215794	11.0069945719219	8.85236872334381	8.65407890677666	13.2289386724795	14.5470411489369	3.22499532186798	2.75962789626918	2.71008668043171	3.78644799951855	3.14302123186739	3.40628002486703	4.00952731193609	3.93257567180472	7.22022376603258	6.46825154409365	8.23787615665586	87.4915556120135	7.07946030838464	9.26610258185629	8.56328121513593	9.34452925902047	54.0141229523527	144.341499671284	16.2709468069052	5848.99912802801	14.8443112222853	22.6963323798497	45.7640006062647	51.6958904367576	10.087268401782	21.7922520715548	4.27696077558099	251.152358735842	50.0805800388801	4.4768135994483	12.4913195776606	60.3890018117386	361.350223495105	498.062637284541	24.512068556213	30.809450346117	413.537017300948	29.7340136023603	472.024016651432	489.372095504613	10.0812345818814	9.25261623151281	11.5826476462129	8.68133522594924	9.17478441758935	8.26917905345928	6.4619885063947	10.0812345818814	55.2209779055502	137.517629724604	111.116067589868	137.032495240543	75.7960554147684	73.9537402311781	41.0758625520605	110.600945177802	140.551032928549	300.470208074231	19.6525711236566	596.463943529029	212.49171123175	21.7957381856225	201.932507362366	340.550147766495	37.3550871385631	74.2148946770023	91.4142635303201	442.945854992926	55.0037483121711	38.2845725222554	59.2161163190447	101.113311687812	8.95882255641793	6.8566010304515	9.2641289685286	181.656235951431	8.17188489535128	10.9867369003854	7.09979558876232	9.46373260317076	92.3669496421831	171.727083493937	1.00000000000294	132.232617789982	74.2344427659467	70.2795482981603	113.95608945947	75.3259958693034	8.03406610525727	6.45193206361899	11.8566915420111	12.8756133125975	5.77413282284417	7.93628010717804	7.49054145877719	7.71115217032728
505452	9.02662576996992	4.60212417525376	7.38810224238586	5.45571933981551	12.943301927554	3.93558002123623	5.31668834012417	6.09140499622133	2.84670298392133	4.11936501387491	3.62967953963658	2.98122038057976	4.41467672510999	1.78064310827742	3.08680042114266	2.46024739146428	7.46483121885409	7.04077449618229	8.47140675261692	65.4962588746945	7.89605105402252	4.70110502709791	3.97902316238658	5.73780730964311	4.99301965457706	15.4833245611966	17.3209335416597	1710.97907309531	24.1613151088091	3.42455553921256	1859.36780730092	34.6164116822204	5.07805567020436	5.51091621247961	3.10379598741554	35.5114379828958	7.7278352102849	1.94970038412048	6.60778895776239	9.60906900988244	19.7616793712709	23.2874430387102	13.812486281309	11.6250336222318	22.4125338121896	7.8152583326214	13.0815388436598	21.2150377433798	12.7018858500839	10.2591867231192	10.3235637292997	9.18450723725915	15.1061387159612	4.83591568923342	10.3731258285321	9.68264487155773	194.866431728538	143.230042536856	75.3162469777405	127.358569284036	185.12302264558	1.00000000000004	264.818630151671	5.60231239034685	92.6470803061974	117.028029901217	15.9375031377107	190.872058680286	29.3169359496581	13.5524925904774	124.462127798811	128.931043637256	48.1248460139584	54.4970556317108	28.8272573730019	124.160050438069	48.7227755307558	5.07124248946186	88.2079093766759	33.2749603423851	10.5226241062677	7.40918825714377	13.7349403368738	83.9403571562679	13.4233590030547	5.72496735564361	7.88969241437803	10.1054484506558	108.596821244719	211.895329179661	34.9494482944841	106.956502802129	75.7383250197395	61.0270200389827	133.29772361731	73.4904835132717	5.05351988489966	5.73465313463269	6.85592152416819	8.41893987172936	8.50598475533039	2.60223865589566	1.25666516391841	4.81276445711329
505551	3.06501889794932	4.39448956924041	4.35404918114165	0	2.80326412984744	1	2.75811244755587	2.55911361478923	1.58650779204859	1.54013858676699	1.60402722848264	1.13531379659849	1.96011026689271	0	4.6825905599072	1.2782745630996	1.23002684606526	1.83883381033434	3.12730142655785	17.1185412202515	1.26486457353662	0	3.73359711587584	0	0	0	2.27227317529205	1122.80054496305	0	0	0	0	2.69136258613974	2.61896646652293	1.73549632229997	40.3462105192644	2.93843551353349	0	5.01583816425294	2.45834628968602	7.87313135907483	8.66964062649421	3.81258596032937	0	3.50112827195404	0	6.52922899381975	3.01692171793052	1.64558926616554	0	1.68133812258377	0	1.4940723029452	0	0	1.16656835334238	1.00000000000004	1.00000000000004	1.00000000000004	1.00000000000004	1.00000000000004	1.00000000000004	1.00000000000004	1.00000000000004	28.2733952760088	90.571097631298	4.43199085325188	229.313703303634	7.74741942592418	2.72781273081222	79.5816926645811	19.9427141796091	0	0	0	113.451676866017	0	0	13.6358762142433	0	1.44470542675737	1.22065117263637	2.3656552035166	88.4926918490521	4.04445755979166	0	4.10796698629834	1.49060910663358	32.6860780850133	161.356767496548	1.00000000000294	111.469409437474	1.00000000000294	1.00000000000294	133.405364182817	1.00000000000294	0	1.16230810458628	0	0	0	0	1.61622038706282	0
